Source,Country,Code,Year,Sex,Age,Deaths,Population
direct,Brazil,BRA,2016,m,33,4747.562415991021,1754818.5
direct,Brazil,BRA,2016,m,34,4579.934134975609,1730676.5
direct,Brazil,BRA,2016,m,35,4679.029624689005,1697840.5
direct,Brazil,BRA,2016,m,36,4763.403418413979,1658329
direct,Brazil,BRA,2016,m,37,4786.861336172819,1616787
direct,Brazil,BRA,2016,m,38,4977.180348280014,1574359
direct,Brazil,BRA,2016,m,39,4866.398644057034,1531251.5
direct,Brazil,BRA,2016,m,40,4952.411172192756,1488466.5
direct,Brazil,BRA,2016,m,41,5200.635811537294,1447563.5
direct,Brazil,BRA,2016,m,42,5299.602016174306,1416808
direct,Brazil,BRA,2016,m,43,5459.665227555729,1388981
direct,Brazil,BRA,2016,m,44,5583.9190485052395,1356903.5
direct,Brazil,BRA,2016,m,45,5975.075733685325,1327360
direct,Brazil,BRA,2016,m,46,6242.465406972848,1298509.5
direct,Brazil,BRA,2016,m,47,7015.203425467381,1272002.5
direct,Brazil,BRA,2016,m,48,7123.0208532658435,1253927.5
direct,Brazil,BRA,2016,m,49,7537.698733665912,1241524
direct,Brazil,BRA,2016,m,50,8074.902547196793,1227108.5
direct,Brazil,BRA,2016,m,51,8641.215582757492,1209800.5
direct,Brazil,BRA,2016,m,52,8944.142428397598,1187770.5
direct,Brazil,BRA,2016,m,53,9243.91378133112,1157061.5
direct,Brazil,BRA,2016,m,54,9429.646567780928,1120277.5
direct,Brazil,BRA,2016,m,55,9945.864873954268,1079631
direct,Brazil,BRA,2016,m,56,10545.11850122483,1036674.5
direct,Brazil,BRA,2016,m,57,10932.94496747397,993294
direct,Brazil,BRA,2016,m,58,11786.172700075464,949411.5
direct,Brazil,BRA,2016,m,59,11841.191091495915,905710.5
direct,Brazil,BRA,2016,m,60,12086.319630265209,862646.5
direct,Brazil,BRA,2016,m,61,12371.559914823,820619.5
direct,Brazil,BRA,2016,m,62,12766.129223026212,779317.5
direct,Brazil,BRA,2016,m,63,13068.29207409371,739498.5
direct,Brazil,BRA,2016,m,64,13446.602426725816,701573.5
direct,Brazil,BRA,2016,m,65,13430.74322912048,663743
direct,Brazil,BRA,2016,m,66,13924.984907221626,625955.5
direct,Brazil,BRA,2016,m,67,13768.703638242,577726.5
direct,Brazil,BRA,2016,m,68,14235.759292938405,526164.5
direct,Brazil,BRA,2016,m,69,14031.759878080624,483871
direct,Brazil,BRA,2016,m,70,14002.05324229255,452528
direct,Brazil,BRA,2016,m,71,13954.487252054629,428546
direct,Brazil,BRA,2016,m,72,14389.87034242465,402705.5
direct,Brazil,BRA,2016,m,73,14477.298846734318,377043.5
direct,Brazil,BRA,2016,m,74,14101.337107908868,351710.5
direct,Brazil,BRA,2016,m,75,14194.038326797448,325164.5
direct,Brazil,BRA,2016,m,76,15491.95953385726,298802
direct,Brazil,BRA,2016,m,77,15062.001673750532,271843.5
direct,Brazil,BRA,2016,m,78,14349.250405936597,243603.5
direct,Brazil,BRA,2016,m,79,14364.830902189093,216192.5
direct,Brazil,BRA,2016,m,80,14890.141273402904,188626
direct,Brazil,BRA,2016,m,81,13931.31502287284,162738
direct,Brazil,BRA,2016,m,82,13030.96744093859,140060
direct,Brazil,BRA,2016,m,83,12755.254659511143,118697
direct,Brazil,BRA,2016,m,84,12426.308184173413,98460.5
direct,Brazil,BRA,2016,m,85,12229.811101382877,79953.5
direct,Brazil,BRA,2016,m,86,11609.90689313063,63716.5
direct,Brazil,BRA,2016,m,87,10621.071010906511,49716
direct,Brazil,BRA,2016,m,88,9612.27071268988,37652.5
direct,Brazil,BRA,2016,m,89,8676.816964821981,27543
direct,Brazil,BRA,2016,m,90,7836.862757763756,19539.5
direct,Brazil,BRA,2016,m,91,6653.663192230182,13512
direct,Brazil,BRA,2016,m,92,5606.727315611137,9071
direct,Brazil,BRA,2016,m,93,4775.521072659726,5897
direct,Brazil,BRA,2016,m,94,3821.893017184428,3733.5
direct,Brazil,BRA,2016,m,95,3014.623568293702,2296.5
direct,Brazil,BRA,2016,m,96,2546.9241255219786,1364
direct,Brazil,BRA,2016,m,97,1883.4664421923544,786.5
direct,Brazil,BRA,2016,m,98,1499.486341565602,440.5
direct,Brazil,BRA,2016,m,99,1106.8638282085246,240
direct,Brazil,BRA,2016,m,100,2844.868473371377,251
direct,Brazil,BRA,2016,t,0,36438.44106245623,2927802.5
direct,Brazil,BRA,2016,t,1,2894.024191122727,2968793.5
direct,Brazil,BRA,2016,t,2,1505.6544284954405,2937472.5
direct,Brazil,BRA,2016,t,3,985.3916799008108,2928134.5
direct,Brazil,BRA,2016,t,4,842.0437549508455,2960610.5
direct,Brazil,BRA,2016,t,5,726.7639551659083,2984773.5
direct,Brazil,BRA,2016,t,6,660.6033744197704,2992573
direct,Brazil,BRA,2016,t,7,619.5036197138363,3002715
direct,Brazil,BRA,2016,t,8,639.5522805459993,3030156
direct,Brazil,BRA,2016,t,9,658.5985083365542,3078563
direct,Brazil,BRA,2016,t,10,712.7298925833942,3128746.5
direct,Brazil,BRA,2016,t,11,716.7396247498268,3159024
direct,Brazil,BRA,2016,t,12,798.939134161695,3162453
direct,Brazil,BRA,2016,t,13,1065.5863232294628,3200884.5
direct,Brazil,BRA,2016,t,14,1594.870969198566,3277258
direct,Brazil,BRA,2016,t,15,2468.992581480872,3334643.5
direct,Brazil,BRA,2016,t,16,3711.007120033369,3378816.5
direct,Brazil,BRA,2016,t,17,4681.362304310058,3421733
direct,Brazil,BRA,2016,t,18,5354.997308270734,3444520
direct,Brazil,BRA,2016,t,19,5624.651796463326,3443244
direct,Brazil,BRA,2016,t,20,5865.235726449282,3442994
direct,Brazil,BRA,2016,t,21,6014.598249648897,3431683
direct,Brazil,BRA,2016,t,22,5776.019185746158,3414230.5
direct,Brazil,BRA,2016,t,23,5511.3768627616055,3400610.5
direct,Brazil,BRA,2016,t,24,5220.671280695242,3407975.5
direct,Brazil,BRA,2016,t,25,5178.5690929477,3435633
direct,Brazil,BRA,2016,t,26,5204.632352029512,3460346.5
direct,Brazil,BRA,2016,t,27,5599.590970423123,3483548
direct,Brazil,BRA,2016,t,28,5742.938895373089,3507582
direct,Brazil,BRA,2016,t,29,5664.749118127653,3525855
direct,Brazil,BRA,2016,t,30,5656.729653794787,3536686.5
direct,Brazil,BRA,2016,t,31,5701.8391406671535,3544725.5
direct,Brazil,BRA,2016,t,32,5929.391441112204,3538483.5
direct,Brazil,BRA,2016,t,33,6428.603095833062,3516059
direct,Brazil,BRA,2016,t,34,6454.666354914874,3474731
direct,Brazil,BRA,2016,t,35,6642.121333695599,3416070.5
direct,Brazil,BRA,2016,t,36,6836.593343767579,3344020
direct,Brazil,BRA,2016,t,37,6925.809884470705,3266518.5
direct,Brazil,BRA,2016,t,38,7199.474104829728,3185925.5
direct,Brazil,BRA,2016,t,39,7246.588457785312,3103710
direct,Brazil,BRA,2016,t,40,7418.004507900306,3022221.5
direct,Brazil,BRA,2016,t,41,7831.006921042864,2944589.5
direct,Brazil,BRA,2016,t,42,7952.30131907745,2887205
direct,Brazil,BRA,2016,t,43,8342.24777226302,2835213.5
direct,Brazil,BRA,2016,t,44,8687.084738576223,2774551
direct,Brazil,BRA,2016,t,45,9125.147977758985,2718965
direct,Brazil,BRA,2016,t,46,9640.398561145574,2664657
direct,Brazil,BRA,2016,t,47,10901.459327488625,2615176.5
direct,Brazil,BRA,2016,t,48,11220.233034720017,2583036.5
direct,Brazil,BRA,2016,t,49,11757.537145021985,2562766
direct,Brazil,BRA,2016,t,50,12584.54440434871,2538574
direct,Brazil,BRA,2016,t,51,13535.853360834844,2508877
direct,Brazil,BRA,2016,t,52,14142.325351007772,2469710.5
direct,Brazil,BRA,2016,t,53,14703.687854308337,2412586
direct,Brazil,BRA,2016,t,54,15076.592945786568,2342856.5
direct,Brazil,BRA,2016,t,55,15699.103864625227,2264794
direct,Brazil,BRA,2016,t,56,16803.78507647741,2181826.5
direct,Brazil,BRA,2016,t,57,17511.502803852763,2097951
direct,Brazil,BRA,2016,t,58,19099.35674176007,2012732.5
direct,Brazil,BRA,2016,t,59,19024.17426363946,1927403.5
direct,Brazil,BRA,2016,t,60,19669.74114243511,1842937
direct,Brazil,BRA,2016,t,61,20357.410208978297,1760381.5
direct,Brazil,BRA,2016,t,62,20958.870033943185,1678924
direct,Brazil,BRA,2016,t,63,21318.743495880513,1600672.5
direct,Brazil,BRA,2016,t,64,22135.726424791155,1527094.5
direct,Brazil,BRA,2016,t,65,22515.64854756064,1453836
direct,Brazil,BRA,2016,t,66,23408.816387633506,1378321.5
direct,Brazil,BRA,2016,t,67,23241.410069684945,1276473
direct,Brazil,BRA,2016,t,68,24429.2932239906,1166924
direct,Brazil,BRA,2016,t,69,24255.872307792393,1079353
direct,Brazil,BRA,2016,t,70,24181.692262713383,1007043
direct,Brazil,BRA,2016,t,71,24631.784698395448,950597
direct,Brazil,BRA,2016,t,72,25452.77735947253,898766
direct,Brazil,BRA,2016,t,73,26103.35640347621,847919.5
direct,Brazil,BRA,2016,t,74,25407.667872600156,797990
direct,Brazil,BRA,2016,t,75,26114.383166933894,745245.5
direct,Brazil,BRA,2016,t,76,29155.765015173027,693512
direct,Brazil,BRA,2016,t,77,28520.222466793457,640940
direct,Brazil,BRA,2016,t,78,27788.44634641951,584547.5
direct,Brazil,BRA,2016,t,79,28509.19570333577,529030.5
direct,Brazil,BRA,2016,t,80,30002.82093533191,472955
direct,Brazil,BRA,2016,t,81,28652.543628285737,419212.5
direct,Brazil,BRA,2016,t,82,27124.835672874913,370096
direct,Brazil,BRA,2016,t,83,27189.99382057944,321810
direct,Brazil,BRA,2016,t,84,27134.860003290996,274166.5
direct,Brazil,BRA,2016,t,85,27253.147102200757,228497.5
direct,Brazil,BRA,2016,t,86,26782.003572644928,186764
direct,Brazil,BRA,2016,t,87,24845.302936257984,149384
direct,Brazil,BRA,2016,t,88,23131.14243510805,116100
direct,Brazil,BRA,2016,t,89,21761.818900271315,87573.5
direct,Brazil,BRA,2016,t,90,19497.322659278507,64458
direct,Brazil,BRA,2016,t,91,17312.01862857274,46545
direct,Brazil,BRA,2016,t,92,14793.90682805307,32851.5
direct,Brazil,BRA,2016,t,93,12727.892329298673,22550
direct,Brazil,BRA,2016,t,94,10248.87541740172,15074.5
direct,Brazil,BRA,2016,t,95,8574.81223791611,9803.5
direct,Brazil,BRA,2016,t,96,7264.632252534259,6186.5
direct,Brazil,BRA,2016,t,97,5508.369563636781,3799.5
direct,Brazil,BRA,2016,t,98,4438.773508240885,2279.5
direct,Brazil,BRA,2016,t,99,3526.55944037747,1337
direct,Brazil,BRA,2016,t,100,9288.544563541112,1628
direct,Brazil,BRA,2017,f,0,16270.50413335756,1417460
direct,Brazil,BRA,2017,f,1,1199.954046641717,1431764.5
direct,Brazil,BRA,2017,f,2,674.5445096731469,1453972.5
direct,Brazil,BRA,2017,f,3,446.7825002746233,1438922.5
direct,Brazil,BRA,2017,f,4,375.29155375938336,1434570.5
direct,Brazil,BRA,2017,f,5,317.243362587586,1450653.5
direct,Brazil,BRA,2017,f,6,280.19190425825354,1462692.5
direct,Brazil,BRA,2017,f,7,264.1765895130128,1466642.5
direct,Brazil,BRA,2017,f,8,232.14725867355617,1471806.5
direct,Brazil,BRA,2017,f,9,270.18458175066417,1485569
direct,Brazil,BRA,2017,f,10,264.18311385144796,1509606
direct,Brazil,BRA,2017,f,11,288.2091620578046,1534476.5
direct,Brazil,BRA,2017,f,12,345.2609081994079,1549699.5
direct,Brazil,BRA,2017,f,13,379.2254731301932,1551943
direct,Brazil,BRA,2017,f,14,505.2234944585646,1571383.5
direct,Brazil,BRA,2017,f,15,611.1589077780716,1609443
direct,Brazil,BRA,2017,f,16,697.0718216666946,1638437
direct,Brazil,BRA,2017,f,17,797.0108626891284,1661117.5
direct,Brazil,BRA,2017,f,18,810.9759314134855,1683344.5
direct,Brazil,BRA,2017,f,19,831.9664328195678,1695915
direct,Brazil,BRA,2017,f,20,946.3055187413132,1696652
direct,Brazil,BRA,2017,f,21,868.9561503087732,1698054
direct,Brazil,BRA,2017,f,22,911.9738203186658,1694051.5
direct,Brazil,BRA,2017,f,23,927.00035768371,1686695
direct,Brazil,BRA,2017,f,24,905.0145171720058,1681466.5
direct,Brazil,BRA,2017,f,25,972.2316845849386,1686897
direct,Brazil,BRA,2017,f,26,972.0720685597828,1702248.5
direct,Brazil,BRA,2017,f,27,1023.0880575167,1716290.5
direct,Brazil,BRA,2017,f,28,1173.3646934488522,1729971.5
direct,Brazil,BRA,2017,f,29,1181.3784239916745,1743979.5
direct,Brazil,BRA,2017,f,30,1380.524293074954,1754953.5
direct,Brazil,BRA,2017,f,31,1366.2788906066146,1762538
direct,Brazil,BRA,2017,f,32,1474.3805832274847,1768910.5
direct,Brazil,BRA,2017,f,33,1563.4407792974391,1768407
direct,Brazil,BRA,2017,f,34,1693.4793890348694,1760347
direct,Brazil,BRA,2017,f,35,1925.6388502651464,1743014.5
direct,Brazil,BRA,2017,f,36,1963.7472667498173,1717043
direct,Brazil,BRA,2017,f,37,2163.1364097853307,1684353.5
direct,Brazil,BRA,2017,f,38,2192.8914755010583,1648236
direct,Brazil,BRA,2017,f,39,2234.898492273581,1609908.5
direct,Brazil,BRA,2017,f,40,2378.0391167185817,1570637
direct,Brazil,BRA,2017,f,41,2541.5179641163227,1531777
direct,Brazil,BRA,2017,f,42,2587.181035140007,1494900.5
direct,Brazil,BRA,2017,f,43,2684.240058721636,1468118
direct,Brazil,BRA,2017,f,44,2964.8048168512255,1443807.5
direct,Brazil,BRA,2017,f,45,3046.855887473317,1415087
direct,Brazil,BRA,2017,f,46,3285.405900175107,1388897
direct,Brazil,BRA,2017,f,47,3604.9457053901297,1363273
direct,Brazil,BRA,2017,f,48,3852.7772928885647,1340098.5
direct,Brazil,BRA,2017,f,49,4077.201518064256,1325781.5
direct,Brazil,BRA,2017,f,50,4407.874401078991,1317614
direct,Brazil,BRA,2017,f,51,4719.628308170963,1307516
direct,Brazil,BRA,2017,f,52,4870.609926026878,1294795.5
direct,Brazil,BRA,2017,f,53,5263.229994926296,1277337.5
direct,Brazil,BRA,2017,f,54,5669.698234005882,1250632
direct,Brazil,BRA,2017,f,55,5772.2853524575785,1217417
direct,Brazil,BRA,2017,f,56,6022.820969249073,1179736
direct,Brazil,BRA,2017,f,57,6605.936345972933,1139446
direct,Brazil,BRA,2017,f,58,6788.743717435522,1098640
direct,Brazil,BRA,2017,f,59,7494.802117381349,1056955.5
direct,Brazil,BRA,2017,f,60,7435.477769667547,1014876
direct,Brazil,BRA,2017,f,61,7900.6062723123105,973058.5
direct,Brazil,BRA,2017,f,62,8301.01868564133,932093
direct,Brazil,BRA,2017,f,63,8834.450750282029,891489
direct,Brazil,BRA,2017,f,64,8938.21863100291,852592
direct,Brazil,BRA,2017,f,65,9021.997196941053,816447.5
direct,Brazil,BRA,2017,f,66,9509.99671854476,780516.5
direct,Brazil,BRA,2017,f,67,9818.402803287969,742083
direct,Brazil,BRA,2017,f,68,9971.238994289832,687794.5
direct,Brazil,BRA,2017,f,69,10474.30472188042,629502
direct,Brazil,BRA,2017,f,70,10653.45355045596,583973
direct,Brazil,BRA,2017,f,71,10727.971868471885,542698.5
direct,Brazil,BRA,2017,f,72,11188.491705403429,509761.5
direct,Brazil,BRA,2017,f,73,11705.99957415647,483156
direct,Brazil,BRA,2017,f,74,12167.462211126527,457342
direct,Brazil,BRA,2017,f,75,11844.76383194754,432112
direct,Brazil,BRA,2017,f,76,12664.068687803589,405356.5
direct,Brazil,BRA,2017,f,77,14239.11299939889,379437
direct,Brazil,BRA,2017,f,78,13893.93854652683,353322
direct,Brazil,BRA,2017,f,79,13800.59982919432,324817.5
direct,Brazil,BRA,2017,f,80,14291.073458516656,295695.5
direct,Brazil,BRA,2017,f,81,15459.081434374746,266006
direct,Brazil,BRA,2017,f,82,15097.345656580075,237421.5
direct,Brazil,BRA,2017,f,83,14384.484784055569,210278.5
direct,Brazil,BRA,2017,f,84,14542.460924634326,182952
direct,Brazil,BRA,2017,f,85,14868.180812505028,155630
direct,Brazil,BRA,2017,f,86,15239.420545004874,129149.5
direct,Brazil,BRA,2017,f,87,15104.377150655646,104878.5
direct,Brazil,BRA,2017,f,88,13990.173117687178,83232
direct,Brazil,BRA,2017,f,89,13038.406376014147,64188.50000000001
direct,Brazil,BRA,2017,f,90,12203.794965024166,48140.5
direct,Brazil,BRA,2017,f,91,10936.59855897696,35313
direct,Brazil,BRA,2017,f,92,9887.23394598058,25453
direct,Brazil,BRA,2017,f,93,8433.232544292017,17934
direct,Brazil,BRA,2017,f,94,7068.035362760888,12252.5
direct,Brazil,BRA,2017,f,95,5914.890088208462,8096.999999999999
direct,Brazil,BRA,2017,f,96,4919.6058933506665,5189.5
direct,Brazil,BRA,2017,f,97,4218.863178309158,3234.5
direct,Brazil,BRA,2017,f,98,3225.1760419454936,1959.5
direct,Brazil,BRA,2017,f,99,2495.422980832595,1158
direct,Brazil,BRA,2017,f,100,7145.147271385393,1453.5
direct,Brazil,BRA,2017,m,0,20034.55585689972,1476888
direct,Brazil,BRA,2017,m,1,1426.983596139509,1491226
direct,Brazil,BRA,2017,m,2,787.7607252821406,1514061.5
direct,Brazil,BRA,2017,m,3,561.4965034025661,1497955.5
direct,Brazil,BRA,2017,m,4,458.5932683672781,1493091.5
direct,Brazil,BRA,2017,m,5,393.3628139602542,1509540.5
direct,Brazil,BRA,2017,m,6,393.3304520748192,1521651.5
direct,Brazil,BRA,2017,m,7,380.2800698949719,1525439.5
direct,Brazil,BRA,2017,m,8,352.17347606183273,1530337
direct,Brazil,BRA,2017,m,9,380.2856701245801,1543954
direct,Brazil,BRA,2017,m,10,366.2418297995978,1568320
direct,Brazil,BRA,2017,m,11,380.30186721921854,1593669
direct,Brazil,BRA,2017,m,12,435.50384713312735,1608768
direct,Brazil,BRA,2017,m,13,612.0150185564272,1610027
direct,Brazil,BRA,2017,m,14,1043.2765658607766,1629097.5
direct,Brazil,BRA,2017,m,15,1750.1784010325227,1667470.5
direct,Brazil,BRA,2017,m,16,2774.775562764502,1695890.5
direct,Brazil,BRA,2017,m,17,3954.729451857147,1717356
direct,Brazil,BRA,2017,m,18,4534.105506569068,1737948
direct,Brazil,BRA,2017,m,19,4797.758381946608,1748050.5
direct,Brazil,BRA,2017,m,20,5036.216720770756,1745947
direct,Brazil,BRA,2017,m,21,5163.679359763793,1744217
direct,Brazil,BRA,2017,m,22,5084.580134950344,1736842.5
direct,Brazil,BRA,2017,m,23,4765.86717798869,1726656.5
direct,Brazil,BRA,2017,m,24,4462.116759857167,1718135.5
direct,Brazil,BRA,2017,m,25,4381.870142098506,1719874.5
direct,Brazil,BRA,2017,m,26,4141.486059433279,1731912.5
direct,Brazil,BRA,2017,m,27,4236.800820513011,1742260.5
direct,Brazil,BRA,2017,m,28,4388.206073355048,1751419.5
direct,Brazil,BRA,2017,m,29,4339.099460952617,1761084.5
direct,Brazil,BRA,2017,m,30,4396.533537139081,1768026.5
direct,Brazil,BRA,2017,m,31,4370.688323159023,1770911.5
direct,Brazil,BRA,2017,m,32,4237.5299952579035,1772202.5
direct,Brazil,BRA,2017,m,33,4293.798283813389,1766092.5
direct,Brazil,BRA,2017,m,34,4640.838009811885,1751362
direct,Brazil,BRA,2017,m,35,4822.61416341131,1727010
direct,Brazil,BRA,2017,m,36,4508.882758843907,1693969.5
direct,Brazil,BRA,2017,m,37,4934.9072324033905,1654253
direct,Brazil,BRA,2017,m,38,4812.943748856351,1612497
direct,Brazil,BRA,2017,m,39,4943.326382811934,1569848
direct,Brazil,BRA,2017,m,40,4955.536897104474,1526518
direct,Brazil,BRA,2017,m,41,5050.642525798894,1483513
direct,Brazil,BRA,2017,m,42,5217.459721951715,1442398
direct,Brazil,BRA,2017,m,43,5363.951193294099,1411405.5
direct,Brazil,BRA,2017,m,44,5635.634676741181,1383337.5
direct,Brazil,BRA,2017,m,45,5762.054811650755,1351028.5
direct,Brazil,BRA,2017,m,46,6002.587665507312,1321217.5
direct,Brazil,BRA,2017,m,47,6345.545297102051,1292056.5
direct,Brazil,BRA,2017,m,48,6848.410502599853,1265184
direct,Brazil,BRA,2017,m,49,7174.229988178415,1246650
direct,Brazil,BRA,2017,m,50,7667.419273178241,1233702
direct,Brazil,BRA,2017,m,51,8083.310054624677,1218714.5
direct,Brazil,BRA,2017,m,52,8626.898366737243,1200837.5
direct,Brazil,BRA,2017,m,53,9195.450827188148,1178275
direct,Brazil,BRA,2017,m,54,9284.101701246267,1147120
direct,Brazil,BRA,2017,m,55,9695.676738745267,1109956
direct,Brazil,BRA,2017,m,56,10068.550207726348,1068963
direct,Brazil,BRA,2017,m,57,10639.042319305116,1025646.5
direct,Brazil,BRA,2017,m,58,11091.671218549624,981860.5
direct,Brazil,BRA,2017,m,59,11672.521606597347,937530
direct,Brazil,BRA,2017,m,60,12205.917493813444,893262
direct,Brazil,BRA,2017,m,61,12426.338532436272,849701
direct,Brazil,BRA,2017,m,62,12685.416759683389,807179
direct,Brazil,BRA,2017,m,63,13292.562732999584,765410.5
direct,Brazil,BRA,2017,m,64,13224.876407082264,725152.5
direct,Brazil,BRA,2017,m,65,13519.954166581474,686800.5
direct,Brazil,BRA,2017,m,66,13694.452081787533,648577
direct,Brazil,BRA,2017,m,67,14095.649908180952,610317.5
direct,Brazil,BRA,2017,m,68,14011.970030552577,561897.5
direct,Brazil,BRA,2017,m,69,14426.979419630285,510507.5
direct,Brazil,BRA,2017,m,70,14324.002762306696,468292.5
direct,Brazil,BRA,2017,m,71,13790.446885956626,436682
direct,Brazil,BRA,2017,m,72,14043.540021806552,412169
direct,Brazil,BRA,2017,m,73,14478.184293702943,385885.5
direct,Brazil,BRA,2017,m,74,14850.606478859543,359828
direct,Brazil,BRA,2017,m,75,14127.942034146574,334170.5
direct,Brazil,BRA,2017,m,76,14155.551450762918,307478.5
direct,Brazil,BRA,2017,m,77,15460.015665573745,281086.5
direct,Brazil,BRA,2017,m,78,15018.411770646013,254262.5
direct,Brazil,BRA,2017,m,79,14482.327809738685,226399.5
direct,Brazil,BRA,2017,m,80,14227.386552050684,198806.5
direct,Brazil,BRA,2017,m,81,14804.322657109078,171068
direct,Brazil,BRA,2017,m,82,13679.698830079422,145557
direct,Brazil,BRA,2017,m,83,12578.459308313955,123297
direct,Brazil,BRA,2017,m,84,12277.159213932176,102621
direct,Brazil,BRA,2017,m,85,12205.012475097588,83410
direct,Brazil,BRA,2017,m,86,11413.823535300788,66221.5
direct,Brazil,BRA,2017,m,87,11196.06950490412,51491.5
direct,Brazil,BRA,2017,m,88,9703.38120331556,39134.5
direct,Brazil,BRA,2017,m,89,8892.163086670322,28836
direct,Brazil,BRA,2017,m,90,7970.80549722051,20521
direct,Brazil,BRA,2017,m,91,6846.596632120823,14182.5
direct,Brazil,BRA,2017,m,92,6044.777030612462,9579.5
direct,Brazil,BRA,2017,m,93,4995.11943509862,6296.5
direct,Brazil,BRA,2017,m,94,4049.092578379653,4010
direct,Brazil,BRA,2017,m,95,3096.478223980016,2461.5
direct,Brazil,BRA,2017,m,96,2538.251031462421,1455.5
direct,Brazil,BRA,2017,m,97,2012.2208831829744,837.5
direct,Brazil,BRA,2017,m,98,1526.5642726007827,467.5
direct,Brazil,BRA,2017,m,99,1226.9907564010837,253.5
direct,Brazil,BRA,2017,m,100,3008.8036095824054,266
direct,Brazil,BRA,2017,t,0,36305.05999025728,2894348
direct,Brazil,BRA,2017,t,1,2626.937642781226,2922990.5
direct,Brazil,BRA,2017,t,2,1462.3052349552877,2968034
direct,Brazil,BRA,2017,t,3,1008.2790036771892,2936878
direct,Brazil,BRA,2017,t,4,833.8848221266614,2927662
direct,Brazil,BRA,2017,t,5,710.6061765478402,2960194
direct,Brazil,BRA,2017,t,6,673.5223563330727,2984344
direct,Brazil,BRA,2017,t,7,644.4566594079847,2992082
direct,Brazil,BRA,2017,t,8,584.3207347353889,3002143.5
direct,Brazil,BRA,2017,t,9,650.4702518752443,3029523
direct,Brazil,BRA,2017,t,10,630.4249436510457,3077926
direct,Brazil,BRA,2017,t,11,668.5110292770231,3128145.5
direct,Brazil,BRA,2017,t,12,780.7647553325353,3158467.5
direct,Brazil,BRA,2017,t,13,991.2404916866204,3161970
direct,Brazil,BRA,2017,t,14,1548.5000603193412,3200481
