Country,Code,Year,Sex,Age,Deaths,age_up,Source
Austria,AUT,2019,f,60,1470,64,who_mort_db
Austria,AUT,2019,f,65,2066,69,who_mort_db
Austria,AUT,2019,f,70,3016,74,who_mort_db
Austria,AUT,2019,f,75,4876,79,who_mort_db
Austria,AUT,2019,f,80,5849,84,who_mort_db
Austria,AUT,2019,f,85,8914,89,who_mort_db
Austria,AUT,2019,f,90,8884,94,who_mort_db
Austria,AUT,2019,f,95,4654,15,who_mort_db
Austria,AUT,2019,m,0,145,0,who_mort_db
Austria,AUT,2019,m,1,35,4,who_mort_db
Austria,AUT,2019,m,5,20,9,who_mort_db
Austria,AUT,2019,m,10,24,14,who_mort_db
Austria,AUT,2019,m,15,88,19,who_mort_db
Austria,AUT,2019,m,20,135,24,who_mort_db
Austria,AUT,2019,m,25,166,29,who_mort_db
Austria,AUT,2019,m,30,226,34,who_mort_db
Austria,AUT,2019,m,35,267,39,who_mort_db
Austria,AUT,2019,m,40,365,44,who_mort_db
Austria,AUT,2019,m,45,690,49,who_mort_db
Austria,AUT,2019,m,50,1184,54,who_mort_db
Austria,AUT,2019,m,55,1969,59,who_mort_db
Austria,AUT,2019,m,60,2624,64,who_mort_db
Austria,AUT,2019,m,65,3436,69,who_mort_db
Austria,AUT,2019,m,70,4457,74,who_mort_db
Austria,AUT,2019,m,75,6598,79,who_mort_db
Austria,AUT,2019,m,80,6178,84,who_mort_db
Austria,AUT,2019,m,85,6574,89,who_mort_db
Austria,AUT,2019,m,90,4339,94,who_mort_db
Austria,AUT,2019,m,95,1254,15,who_mort_db
Austria,AUT,2020,f,0,124,0,who_mort_db
Austria,AUT,2020,f,1,19,4,who_mort_db
Austria,AUT,2020,f,5,10,9,who_mort_db
Austria,AUT,2020,f,10,12,14,who_mort_db
Austria,AUT,2020,f,15,45,19,who_mort_db
Austria,AUT,2020,f,20,37,24,who_mort_db
Austria,AUT,2020,f,25,62,29,who_mort_db
Austria,AUT,2020,f,30,103,34,who_mort_db
Austria,AUT,2020,f,35,158,39,who_mort_db
Austria,AUT,2020,f,40,206,44,who_mort_db
Austria,AUT,2020,f,45,353,49,who_mort_db
Austria,AUT,2020,f,50,653,54,who_mort_db
Austria,AUT,2020,f,55,1084,59,who_mort_db
Austria,AUT,2020,f,60,1562,64,who_mort_db
Austria,AUT,2020,f,65,2082,69,who_mort_db
Austria,AUT,2020,f,70,3215,74,who_mort_db
Austria,AUT,2020,f,75,5265,79,who_mort_db
Austria,AUT,2020,f,80,7072,84,who_mort_db
Austria,AUT,2020,f,85,9504,89,who_mort_db
Austria,AUT,2020,f,90,9461,94,who_mort_db
Austria,AUT,2020,f,95,5200,15,who_mort_db
Austria,AUT,2020,m,0,138,0,who_mort_db
Austria,AUT,2020,m,1,31,4,who_mort_db
Austria,AUT,2020,m,5,17,9,who_mort_db
Austria,AUT,2020,m,10,26,14,who_mort_db
Austria,AUT,2020,m,15,77,19,who_mort_db
Austria,AUT,2020,m,20,130,24,who_mort_db
Austria,AUT,2020,m,25,134,29,who_mort_db
Austria,AUT,2020,m,30,216,34,who_mort_db
Austria,AUT,2020,m,35,248,39,who_mort_db
Austria,AUT,2020,m,40,409,44,who_mort_db
Austria,AUT,2020,m,45,610,49,who_mort_db
Austria,AUT,2020,m,50,1262,54,who_mort_db
Austria,AUT,2020,m,55,2141,59,who_mort_db
Austria,AUT,2020,m,60,2930,64,who_mort_db
Austria,AUT,2020,m,65,3607,69,who_mort_db
Austria,AUT,2020,m,70,5069,74,who_mort_db
Austria,AUT,2020,m,75,6970,79,who_mort_db
Austria,AUT,2020,m,80,7809,84,who_mort_db
Austria,AUT,2020,m,85,7148,89,who_mort_db
Austria,AUT,2020,m,90,4942,94,who_mort_db
Austria,AUT,2020,m,95,1458,15,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,0,67,0,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,1,16,4,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,5,8,9,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,10,12,14,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,15,23,19,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,20,24,24,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,25,32,29,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,30,48,34,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,35,77,39,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,40,129,44,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,45,224,49,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,50,405,54,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,55,738,59,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,60,1041,64,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,65,1421,69,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,70,1870,74,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,75,3645,79,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,80,4089,84,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,85,2867,89,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,90,1063,94,who_mort_db
Bosnia and Herzegovina,BIH,2016,f,95,229,15,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,0,111,0,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,1,12,4,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,5,16,9,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,10,16,14,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,15,58,19,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,20,93,24,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,25,79,29,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,30,104,34,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,35,129,39,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,40,231,44,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,45,431,49,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,50,815,54,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,55,1464,59,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,60,1992,64,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,65,2172,69,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,70,2199,74,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,75,3352,79,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,80,2984,84,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,85,1764,89,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,90,433,94,who_mort_db
Bosnia and Herzegovina,BIH,2016,m,95,87,15,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,0,91,0,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,1,5,4,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,5,7,9,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,10,14,14,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,15,16,19,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,20,25,24,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,25,23,29,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,30,47,34,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,35,82,39,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,40,139,44,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,45,225,49,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,50,421,54,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,55,709,59,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,60,1145,64,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,65,1463,69,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,70,1798,74,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,75,3566,79,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,80,4444,84,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,85,3117,89,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,90,1219,94,who_mort_db
Bosnia and Herzegovina,BIH,2017,f,95,236,15,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,0,105,0,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,1,14,4,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,5,15,9,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,10,12,14,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,15,42,19,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,20,84,24,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,25,83,29,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,30,101,34,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,35,139,39,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,40,229,44,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,45,414,49,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,50,754,54,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,55,1364,59,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,60,2055,64,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,65,2413,69,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,70,2261,74,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,75,3328,79,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,80,3205,84,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,85,1972,89,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,90,512,94,who_mort_db
Bosnia and Herzegovina,BIH,2017,m,95,81,15,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,0,91,0,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,1,11,4,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,5,9,9,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,10,7,14,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,15,19,19,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,20,25,24,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,25,31,29,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,30,37,34,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,35,82,39,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,40,135,44,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,45,233,49,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,50,340,54,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,55,646,59,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,60,1078,64,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,65,1529,69,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,70,1930,74,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,75,3356,79,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,80,4462,84,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,85,3136,89,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,90,1305,94,who_mort_db
Bosnia and Herzegovina,BIH,2018,f,95,274,15,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,0,92,0,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,1,15,4,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,5,8,9,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,10,15,14,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,15,41,19,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,20,83,24,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,25,71,29,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,30,85,34,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,35,157,39,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,40,225,44,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,45,381,49,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,50,768,54,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,55,1389,59,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,60,2032,64,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,65,2485,69,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,70,2270,74,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,75,3021,79,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,80,3240,84,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,85,1943,89,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,90,576,94,who_mort_db
Bosnia and Herzegovina,BIH,2018,m,95,110,15,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,0,88,0,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,1,13,4,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,5,6,9,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,10,12,14,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,15,17,19,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,20,27,24,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,25,29,29,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,30,46,34,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,35,77,39,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,40,111,44,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,45,206,49,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,50,386,54,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,55,674,59,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,60,1117,64,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,65,1652,69,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,70,1972,74,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,75,3096,79,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,80,4554,84,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,85,3364,89,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,90,1331,94,who_mort_db
Bosnia and Herzegovina,BIH,2019,f,95,264,15,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,0,102,0,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,1,13,4,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,5,11,9,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,10,6,14,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,15,43,19,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,20,75,24,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,25,74,29,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,30,84,34,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,35,156,39,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,40,234,44,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,45,393,49,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,50,769,54,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,55,1365,59,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,60,2201,64,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,65,2585,69,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,70,2546,74,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,75,2967,79,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,80,3314,84,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,85,2066,89,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,90,687,94,who_mort_db
Bosnia and Herzegovina,BIH,2019,m,95,95,15,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,0,75,0,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,1,10,4,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,5,9,9,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,10,10,14,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,15,13,19,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,20,21,24,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,25,33,29,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,30,44,34,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,35,72,39,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,40,99,44,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,45,210,49,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,50,422,54,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,55,737,59,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,60,1204,64,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,65,1815,69,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,70,2495,74,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,75,3315,79,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,80,5021,84,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,85,3882,89,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,90,1584,94,who_mort_db
Bosnia and Herzegovina,BIH,2020,f,95,316,15,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,0,93,0,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,1,15,4,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,5,9,9,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,10,14,14,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,15,26,19,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,20,63,24,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,25,93,29,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,30,85,34,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,35,146,39,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,40,270,44,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,45,447,49,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,50,845,54,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,55,1524,59,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,60,2441,64,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,65,3215,69,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,70,3240,74,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,75,3223,79,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,80,3875,84,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,85,2490,89,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,90,816,94,who_mort_db
Bosnia and Herzegovina,BIH,2020,m,95,109,15,who_mort_db
Costa Rica,CRI,2015,f,0,243,0,who_mort_db
Costa Rica,CRI,2015,f,1,35,4,who_mort_db
Costa Rica,CRI,2015,f,5,21,9,who_mort_db
Costa Rica,CRI,2015,f,10,27,14,who_mort_db
Costa Rica,CRI,2015,f,15,59,19,who_mort_db
Costa Rica,CRI,2015,f,20,70,24,who_mort_db
Costa Rica,CRI,2015,f,25,96,29,who_mort_db
Costa Rica,CRI,2015,f,30,119,34,who_mort_db
Costa Rica,CRI,2015,f,35,172,39,who_mort_db
Costa Rica,CRI,2015,f,40,161,44,who_mort_db
Costa Rica,CRI,2015,f,45,244,49,who_mort_db
Costa Rica,CRI,2015,f,50,338,54,who_mort_db
Costa Rica,CRI,2015,f,55,462,59,who_mort_db
Costa Rica,CRI,2015,f,60,597,64,who_mort_db
Costa Rica,CRI,2015,f,65,611,69,who_mort_db
Costa Rica,CRI,2015,f,70,759,74,who_mort_db
Costa Rica,CRI,2015,f,75,958,79,who_mort_db
Costa Rica,CRI,2015,f,80,1119,84,who_mort_db
Costa Rica,CRI,2015,f,85,1207,89,who_mort_db
Costa Rica,CRI,2015,f,90,929,94,who_mort_db
Costa Rica,CRI,2015,f,95,579,15,who_mort_db
Costa Rica,CRI,2015,m,0,304,0,who_mort_db
Costa Rica,CRI,2015,m,1,47,4,who_mort_db
Costa Rica,CRI,2015,m,5,33,9,who_mort_db
Costa Rica,CRI,2015,m,10,47,14,who_mort_db
Costa Rica,CRI,2015,m,15,155,19,who_mort_db
Costa Rica,CRI,2015,m,20,323,24,who_mort_db
Costa Rica,CRI,2015,m,25,329,29,who_mort_db
Costa Rica,CRI,2015,m,30,342,34,who_mort_db
Costa Rica,CRI,2015,m,35,311,39,who_mort_db
Costa Rica,CRI,2015,m,40,344,44,who_mort_db
Costa Rica,CRI,2015,m,45,431,49,who_mort_db
Costa Rica,CRI,2015,m,50,645,54,who_mort_db
Costa Rica,CRI,2015,m,55,823,59,who_mort_db
Costa Rica,CRI,2015,m,60,957,64,who_mort_db
Costa Rica,CRI,2015,m,65,974,69,who_mort_db
Costa Rica,CRI,2015,m,70,1093,74,who_mort_db
Costa Rica,CRI,2015,m,75,1183,79,who_mort_db
Costa Rica,CRI,2015,m,80,1308,84,who_mort_db
Costa Rica,CRI,2015,m,85,1200,89,who_mort_db
Costa Rica,CRI,2015,m,90,713,94,who_mort_db
Costa Rica,CRI,2015,m,95,382,15,who_mort_db
Costa Rica,CRI,2016,f,0,246,0,who_mort_db
Costa Rica,CRI,2016,f,1,34,4,who_mort_db
Costa Rica,CRI,2016,f,5,23,9,who_mort_db
Costa Rica,CRI,2016,f,10,36,14,who_mort_db
Costa Rica,CRI,2016,f,15,41,19,who_mort_db
Costa Rica,CRI,2016,f,20,98,24,who_mort_db
Costa Rica,CRI,2016,f,25,114,29,who_mort_db
Costa Rica,CRI,2016,f,30,125,34,who_mort_db
Costa Rica,CRI,2016,f,35,164,39,who_mort_db
Costa Rica,CRI,2016,f,40,189,44,who_mort_db
Costa Rica,CRI,2016,f,45,265,49,who_mort_db
Costa Rica,CRI,2016,f,50,371,54,who_mort_db
Costa Rica,CRI,2016,f,55,461,59,who_mort_db
Costa Rica,CRI,2016,f,60,641,64,who_mort_db
Costa Rica,CRI,2016,f,65,744,69,who_mort_db
Costa Rica,CRI,2016,f,70,839,74,who_mort_db
Costa Rica,CRI,2016,f,75,1040,79,who_mort_db
Costa Rica,CRI,2016,f,80,1275,84,who_mort_db
Costa Rica,CRI,2016,f,85,1389,89,who_mort_db
Costa Rica,CRI,2016,f,90,987,94,who_mort_db
Costa Rica,CRI,2016,f,95,596,15,who_mort_db
Costa Rica,CRI,2016,m,0,305,0,who_mort_db
Costa Rica,CRI,2016,m,1,64,4,who_mort_db
Costa Rica,CRI,2016,m,5,36,9,who_mort_db
Costa Rica,CRI,2016,m,10,53,14,who_mort_db
Costa Rica,CRI,2016,m,15,212,19,who_mort_db
Costa Rica,CRI,2016,m,20,320,24,who_mort_db
Costa Rica,CRI,2016,m,25,374,29,who_mort_db
Costa Rica,CRI,2016,m,30,376,34,who_mort_db
Costa Rica,CRI,2016,m,35,345,39,who_mort_db
Costa Rica,CRI,2016,m,40,373,44,who_mort_db
Costa Rica,CRI,2016,m,45,482,49,who_mort_db
Costa Rica,CRI,2016,m,50,666,54,who_mort_db
Costa Rica,CRI,2016,m,55,831,59,who_mort_db
Costa Rica,CRI,2016,m,60,940,64,who_mort_db
Costa Rica,CRI,2016,m,65,1061,69,who_mort_db
Costa Rica,CRI,2016,m,70,1092,74,who_mort_db
Costa Rica,CRI,2016,m,75,1349,79,who_mort_db
Costa Rica,CRI,2016,m,80,1343,84,who_mort_db
Costa Rica,CRI,2016,m,85,1285,89,who_mort_db
Costa Rica,CRI,2016,m,90,776,94,who_mort_db
Costa Rica,CRI,2016,m,95,372,15,who_mort_db
Costa Rica,CRI,2017,f,0,262,0,who_mort_db
Costa Rica,CRI,2017,f,1,45,4,who_mort_db
Costa Rica,CRI,2017,f,5,28,9,who_mort_db
Costa Rica,CRI,2017,f,10,36,14,who_mort_db
Costa Rica,CRI,2017,f,15,51,19,who_mort_db
Costa Rica,CRI,2017,f,20,72,24,who_mort_db
Costa Rica,CRI,2017,f,25,103,29,who_mort_db
Costa Rica,CRI,2017,f,30,132,34,who_mort_db
Costa Rica,CRI,2017,f,35,149,39,who_mort_db
Costa Rica,CRI,2017,f,40,219,44,who_mort_db
Costa Rica,CRI,2017,f,45,272,49,who_mort_db
Costa Rica,CRI,2017,f,50,366,54,who_mort_db
Costa Rica,CRI,2017,f,55,538,59,who_mort_db
Costa Rica,CRI,2017,f,60,645,64,who_mort_db
Costa Rica,CRI,2017,f,65,776,69,who_mort_db
Costa Rica,CRI,2017,f,70,873,74,who_mort_db
Costa Rica,CRI,2017,f,75,1047,79,who_mort_db
Costa Rica,CRI,2017,f,80,1335,84,who_mort_db
Costa Rica,CRI,2017,f,85,1399,89,who_mort_db
Costa Rica,CRI,2017,f,90,1024,94,who_mort_db
Costa Rica,CRI,2017,f,95,657,15,who_mort_db
Costa Rica,CRI,2017,m,0,282,0,who_mort_db
Costa Rica,CRI,2017,m,1,66,4,who_mort_db
Costa Rica,CRI,2017,m,5,33,9,who_mort_db
Costa Rica,CRI,2017,m,10,34,14,who_mort_db
Costa Rica,CRI,2017,m,15,165,19,who_mort_db
Costa Rica,CRI,2017,m,20,369,24,who_mort_db
Costa Rica,CRI,2017,m,25,380,29,who_mort_db
Costa Rica,CRI,2017,m,30,360,34,who_mort_db
Costa Rica,CRI,2017,m,35,362,39,who_mort_db
Costa Rica,CRI,2017,m,40,347,44,who_mort_db
Costa Rica,CRI,2017,m,45,434,49,who_mort_db
Costa Rica,CRI,2017,m,50,612,54,who_mort_db
Costa Rica,CRI,2017,m,55,847,59,who_mort_db
Costa Rica,CRI,2017,m,60,1017,64,who_mort_db
Costa Rica,CRI,2017,m,65,1096,69,who_mort_db
Costa Rica,CRI,2017,m,70,1210,74,who_mort_db
Costa Rica,CRI,2017,m,75,1364,79,who_mort_db
Costa Rica,CRI,2017,m,80,1376,84,who_mort_db
Costa Rica,CRI,2017,m,85,1330,89,who_mort_db
Costa Rica,CRI,2017,m,90,803,94,who_mort_db
Costa Rica,CRI,2017,m,95,437,15,who_mort_db
Costa Rica,CRI,2018,f,0,263,0,who_mort_db
Costa Rica,CRI,2018,f,1,23,4,who_mort_db
Costa Rica,CRI,2018,f,5,24,9,who_mort_db
Costa Rica,CRI,2018,f,10,22,14,who_mort_db
Costa Rica,CRI,2018,f,15,59,19,who_mort_db
Costa Rica,CRI,2018,f,20,82,24,who_mort_db
Costa Rica,CRI,2018,f,25,131,29,who_mort_db
Costa Rica,CRI,2018,f,30,137,34,who_mort_db
Costa Rica,CRI,2018,f,35,164,39,who_mort_db
Costa Rica,CRI,2018,f,40,207,44,who_mort_db
Costa Rica,CRI,2018,f,45,281,49,who_mort_db
Costa Rica,CRI,2018,f,50,394,54,who_mort_db
Costa Rica,CRI,2018,f,55,516,59,who_mort_db
Costa Rica,CRI,2018,f,60,610,64,who_mort_db
Costa Rica,CRI,2018,f,65,748,69,who_mort_db
Costa Rica,CRI,2018,f,70,902,74,who_mort_db
Costa Rica,CRI,2018,f,75,1083,79,who_mort_db
Costa Rica,CRI,2018,f,80,1292,84,who_mort_db
Costa Rica,CRI,2018,f,85,1399,89,who_mort_db
Costa Rica,CRI,2018,f,90,1088,94,who_mort_db
Costa Rica,CRI,2018,f,95,661,15,who_mort_db
Costa Rica,CRI,2018,m,0,302,0,who_mort_db
Costa Rica,CRI,2018,m,1,50,4,who_mort_db
Costa Rica,CRI,2018,m,5,33,9,who_mort_db
Costa Rica,CRI,2018,m,10,40,14,who_mort_db
Costa Rica,CRI,2018,m,15,185,19,who_mort_db
Costa Rica,CRI,2018,m,20,333,24,who_mort_db
Costa Rica,CRI,2018,m,25,356,29,who_mort_db
Costa Rica,CRI,2018,m,30,366,34,who_mort_db
Costa Rica,CRI,2018,m,35,354,39,who_mort_db
Costa Rica,CRI,2018,m,40,378,44,who_mort_db
Costa Rica,CRI,2018,m,45,461,49,who_mort_db
Costa Rica,CRI,2018,m,50,694,54,who_mort_db
Costa Rica,CRI,2018,m,55,888,59,who_mort_db
