Country,Code,Year,Sex,Age,Population
Armenia,ARM,2019,m,65,50960
Armenia,ARM,2019,m,70,30985
Armenia,ARM,2019,m,75,17218
Armenia,ARM,2019,m,80,22607
Armenia,ARM,2019,m,85,7610
Armenia,ARM,2019,m,90,3372
Armenia,ARM,2019,m,95,409
Armenia,ARM,2019,m,100,50
Armenia,ARM,2019,t,0,39623
Armenia,ARM,2019,t,1,168757
Armenia,ARM,2019,t,5,212887
Armenia,ARM,2019,t,10,192935
Armenia,ARM,2019,t,15,168703
Armenia,ARM,2019,t,20,186096
Armenia,ARM,2019,t,25,244092
Armenia,ARM,2019,t,30,266820
Armenia,ARM,2019,t,35,228242
Armenia,ARM,2019,t,40,183686
Armenia,ARM,2019,t,45,160525
Armenia,ARM,2019,t,50,170154
Armenia,ARM,2019,t,55,205438
Armenia,ARM,2019,t,60,190117
Armenia,ARM,2019,t,65,122299
Armenia,ARM,2019,t,70,76933
Armenia,ARM,2019,t,75,45784
Armenia,ARM,2019,t,80,61987
Armenia,ARM,2019,t,85,20672
Armenia,ARM,2019,t,90,10070
Armenia,ARM,2019,t,95,1647
Armenia,ARM,2019,t,100,261
Armenia,ARM,2020,f,0,18480
Armenia,ARM,2020,f,1,78624
Armenia,ARM,2020,f,5,100229
Armenia,ARM,2020,f,10,92565
Armenia,ARM,2020,f,15,79246
Armenia,ARM,2020,f,20,83570
Armenia,ARM,2020,f,25,121179
Armenia,ARM,2020,f,30,140965
Armenia,ARM,2020,f,35,128446
Armenia,ARM,2020,f,40,103854
Armenia,ARM,2020,f,45,89222
Armenia,ARM,2020,f,50,92854
Armenia,ARM,2020,f,55,114141
Armenia,ARM,2020,f,60,112885
Armenia,ARM,2020,f,65,76729
Armenia,ARM,2020,f,70,50547
Armenia,ARM,2020,f,75,26455
Armenia,ARM,2020,f,80,38221
Armenia,ARM,2020,f,85,13987
Armenia,ARM,2020,f,90,6106
Armenia,ARM,2020,f,95,1006
Armenia,ARM,2020,f,100,176
Armenia,ARM,2020,m,0,20245
Armenia,ARM,2020,m,1,87638
Armenia,ARM,2020,m,5,113643
Armenia,ARM,2020,m,10,105888
Armenia,ARM,2020,m,15,91231
Armenia,ARM,2020,m,20,92927
Armenia,ARM,2020,m,25,111248
Armenia,ARM,2020,m,30,126226
Armenia,ARM,2020,m,35,108316
Armenia,ARM,2020,m,40,86905
Armenia,ARM,2020,m,45,73107
Armenia,ARM,2020,m,50,70401
Armenia,ARM,2020,m,55,85257
Armenia,ARM,2020,m,60,84196
Armenia,ARM,2020,m,65,54592
Armenia,ARM,2020,m,70,33796
Armenia,ARM,2020,m,75,15945
Armenia,ARM,2020,m,80,21033
Armenia,ARM,2020,m,85,7813
Armenia,ARM,2020,m,90,2977
Armenia,ARM,2020,m,95,323
Armenia,ARM,2020,m,100,40
Armenia,ARM,2020,t,0,38725
Armenia,ARM,2020,t,1,166262
Armenia,ARM,2020,t,5,213872
Armenia,ARM,2020,t,10,198453
Armenia,ARM,2020,t,15,170477
Armenia,ARM,2020,t,20,176497
Armenia,ARM,2020,t,25,232427
Armenia,ARM,2020,t,30,267191
Armenia,ARM,2020,t,35,236762
Armenia,ARM,2020,t,40,190759
Armenia,ARM,2020,t,45,162329
Armenia,ARM,2020,t,50,163255
Armenia,ARM,2020,t,55,199398
Armenia,ARM,2020,t,60,197081
Armenia,ARM,2020,t,65,131321
Armenia,ARM,2020,t,70,84343
Armenia,ARM,2020,t,75,42400
Armenia,ARM,2020,t,80,59254
Armenia,ARM,2020,t,85,21800
Armenia,ARM,2020,t,90,9083
Armenia,ARM,2020,t,95,1329
Armenia,ARM,2020,t,100,216
Armenia,ARM,2021,f,0,18048
Armenia,ARM,2021,f,1,76979
Armenia,ARM,2021,f,5,100580
Armenia,ARM,2021,f,10,94793
Armenia,ARM,2021,f,15,80845
Armenia,ARM,2021,f,20,79338
Armenia,ARM,2021,f,25,113544
Armenia,ARM,2021,f,30,139424
Armenia,ARM,2021,f,35,132454
Armenia,ARM,2021,f,40,108312
Armenia,ARM,2021,f,45,90583
Armenia,ARM,2021,f,50,89841
Armenia,ARM,2021,f,55,110050
Armenia,ARM,2021,f,60,115174
Armenia,ARM,2021,f,65,82616
Armenia,ARM,2021,f,70,54115
Armenia,ARM,2021,f,75,26837
Armenia,ARM,2021,f,80,34622
Armenia,ARM,2021,f,85,16450
Armenia,ARM,2021,f,90,6159
Armenia,ARM,2021,f,95,1218
Armenia,ARM,2021,f,100,153
Armenia,ARM,2021,m,0,19709
Armenia,ARM,2021,m,1,85272
Armenia,ARM,2021,m,5,113689
Armenia,ARM,2021,m,10,108091
Armenia,ARM,2021,m,15,92640
Armenia,ARM,2021,m,20,90250
Armenia,ARM,2021,m,25,106461
Armenia,ARM,2021,m,30,125158
Armenia,ARM,2021,m,35,112515
Armenia,ARM,2021,m,40,90317
Armenia,ARM,2021,m,45,74542
Armenia,ARM,2021,m,50,68493
Armenia,ARM,2021,m,55,81426
Armenia,ARM,2021,m,60,85044
Armenia,ARM,2021,m,65,58639
Armenia,ARM,2021,m,70,35961
Armenia,ARM,2021,m,75,16365
Armenia,ARM,2021,m,80,18814
Armenia,ARM,2021,m,85,9033
Armenia,ARM,2021,m,90,3088
Armenia,ARM,2021,m,95,452
Armenia,ARM,2021,m,100,34
Armenia,ARM,2021,t,0,37757
Armenia,ARM,2021,t,1,162251
Armenia,ARM,2021,t,5,214269
Armenia,ARM,2021,t,10,202884
Armenia,ARM,2021,t,15,173485
Armenia,ARM,2021,t,20,169588
Armenia,ARM,2021,t,25,220005
Armenia,ARM,2021,t,30,264582
Armenia,ARM,2021,t,35,244969
Armenia,ARM,2021,t,40,198629
Armenia,ARM,2021,t,45,165125
Armenia,ARM,2021,t,50,158334
Armenia,ARM,2021,t,55,191476
Armenia,ARM,2021,t,60,200218
Armenia,ARM,2021,t,65,141255
Armenia,ARM,2021,t,70,90076
Armenia,ARM,2021,t,75,43202
Armenia,ARM,2021,t,80,53436
Armenia,ARM,2021,t,85,25483
Armenia,ARM,2021,t,90,9247
Armenia,ARM,2021,t,95,1670
Armenia,ARM,2021,t,100,187
Australia,AUS,2015,f,0,147979
Australia,AUS,2015,f,1,613227
Australia,AUS,2015,f,5,743948
Australia,AUS,2015,f,10,692615
Australia,AUS,2015,f,15,726463
Australia,AUS,2015,f,20,816258
Australia,AUS,2015,f,25,889150
Australia,AUS,2015,f,30,886555
Australia,AUS,2015,f,35,797854
Australia,AUS,2015,f,40,837893
Australia,AUS,2015,f,45,791565
Australia,AUS,2015,f,50,789108
Australia,AUS,2015,f,55,736538
Australia,AUS,2015,f,60,647507
Australia,AUS,2015,f,65,580742
Australia,AUS,2015,f,70,429012
Australia,AUS,2015,f,75,326123
Australia,AUS,2015,f,80,259187
Australia,AUS,2015,f,85,181710
Australia,AUS,2015,f,90,89371
Australia,AUS,2015,f,95,21439
Australia,AUS,2015,f,100,2900
Australia,AUS,2015,m,0,156077
Australia,AUS,2015,m,1,647062
Australia,AUS,2015,m,5,786535
Australia,AUS,2015,m,10,732771
Australia,AUS,2015,m,15,763751
Australia,AUS,2015,m,20,865924
Australia,AUS,2015,m,25,901325
Australia,AUS,2015,m,30,891566
Australia,AUS,2015,m,35,792466
Australia,AUS,2015,m,40,826388
Australia,AUS,2015,m,45,774701
Australia,AUS,2015,m,50,780104
Australia,AUS,2015,m,55,713018
Australia,AUS,2015,m,60,629071
Australia,AUS,2015,m,65,567327
Australia,AUS,2015,m,70,413963
Australia,AUS,2015,m,75,302297
Australia,AUS,2015,m,80,207977
Australia,AUS,2015,m,85,120446
Australia,AUS,2015,m,90,44822
Australia,AUS,2015,m,95,7078
Australia,AUS,2015,m,100,686
Australia,AUS,2015,t,0,304056
Australia,AUS,2015,t,1,1260289
Australia,AUS,2015,t,5,1530483
Australia,AUS,2015,t,10,1425386
Australia,AUS,2015,t,15,1490214
Australia,AUS,2015,t,20,1682182
Australia,AUS,2015,t,25,1790475
Australia,AUS,2015,t,30,1778121
Australia,AUS,2015,t,35,1590320
Australia,AUS,2015,t,40,1664281
Australia,AUS,2015,t,45,1566266
Australia,AUS,2015,t,50,1569212
Australia,AUS,2015,t,55,1449556
Australia,AUS,2015,t,60,1276578
Australia,AUS,2015,t,65,1148069
Australia,AUS,2015,t,70,842975
Australia,AUS,2015,t,75,628420
Australia,AUS,2015,t,80,467164
Australia,AUS,2015,t,85,302156
Australia,AUS,2015,t,90,134193
Australia,AUS,2015,t,95,28517
Australia,AUS,2015,t,100,3586
Australia,AUS,2016,f,0,150725
Australia,AUS,2016,f,1,614818
Australia,AUS,2016,f,5,762815
Australia,AUS,2016,f,10,709046
Australia,AUS,2016,f,15,726170
Australia,AUS,2016,f,20,810250
Australia,AUS,2016,f,25,890918
Australia,AUS,2016,f,30,905892
Australia,AUS,2016,f,35,813327
Australia,AUS,2016,f,40,837390
Australia,AUS,2016,f,45,800673
Australia,AUS,2016,f,50,791968
Australia,AUS,2016,f,55,750506
Australia,AUS,2016,f,60,661615
Australia,AUS,2016,f,65,596806
Australia,AUS,2016,f,70,453114
Australia,AUS,2016,f,75,335227
Australia,AUS,2016,f,80,260481
Australia,AUS,2016,f,85,183319
Australia,AUS,2016,f,90,94986
Australia,AUS,2016,f,95,24281
Australia,AUS,2016,f,100,2999
Australia,AUS,2016,m,0,158861
Australia,AUS,2016,m,1,648114
Australia,AUS,2016,m,5,805087
Australia,AUS,2016,m,10,748839
Australia,AUS,2016,m,15,760268
Australia,AUS,2016,m,20,858527
Australia,AUS,2016,m,25,907262
Australia,AUS,2016,m,30,910354
Australia,AUS,2016,m,35,808877
Australia,AUS,2016,m,40,826167
Australia,AUS,2016,m,45,782549
Australia,AUS,2016,m,50,781520
Australia,AUS,2016,m,55,727173
Australia,AUS,2016,m,60,639278
Australia,AUS,2016,m,65,579672
Australia,AUS,2016,m,70,435368
Australia,AUS,2016,m,75,311203
Australia,AUS,2016,m,80,212473
Australia,AUS,2016,m,85,124251
Australia,AUS,2016,m,90,50033
Australia,AUS,2016,m,95,8783
Australia,AUS,2016,m,100,725
Australia,AUS,2016,t,0,309586
Australia,AUS,2016,t,1,1262932
Australia,AUS,2016,t,5,1567902
Australia,AUS,2016,t,10,1457885
Australia,AUS,2016,t,15,1486438
Australia,AUS,2016,t,20,1668777
Australia,AUS,2016,t,25,1798180
Australia,AUS,2016,t,30,1816246
Australia,AUS,2016,t,35,1622204
Australia,AUS,2016,t,40,1663557
Australia,AUS,2016,t,45,1583222
Australia,AUS,2016,t,50,1573488
Australia,AUS,2016,t,55,1477679
Australia,AUS,2016,t,60,1300893
Australia,AUS,2016,t,65,1176478
Australia,AUS,2016,t,70,888482
Australia,AUS,2016,t,75,646430
Australia,AUS,2016,t,80,472954
Australia,AUS,2016,t,85,307570
Australia,AUS,2016,t,90,145019
Australia,AUS,2016,t,95,33064
Australia,AUS,2016,t,100,3724
Australia,AUS,2017,f,0,154883
Australia,AUS,2017,f,1,621856
Australia,AUS,2017,f,5,776584
Australia,AUS,2017,f,10,728226
Australia,AUS,2017,f,15,726603
Australia,AUS,2017,f,20,802907
Australia,AUS,2017,f,25,889121
Australia,AUS,2017,f,30,919319
Australia,AUS,2017,f,35,838182
Australia,AUS,2017,f,40,828964
Australia,AUS,2017,f,45,814298
Australia,AUS,2017,f,50,790480
Australia,AUS,2017,f,55,762252
Australia,AUS,2017,f,60,677729
Australia,AUS,2017,f,65,606701
Australia,AUS,2017,f,70,480867
Australia,AUS,2017,f,75,346242
Australia,AUS,2017,f,80,262628
Australia,AUS,2017,f,85,184504
Australia,AUS,2017,f,90,97106
Australia,AUS,2017,f,95,28461
Australia,AUS,2017,f,100,3064
Australia,AUS,2017,m,0,163322
Australia,AUS,2017,m,1,655388
Australia,AUS,2017,m,5,818754
Australia,AUS,2017,m,10,768002
Australia,AUS,2017,m,15,759518
Australia,AUS,2017,m,20,846615
Australia,AUS,2017,m,25,912216
Australia,AUS,2017,m,30,922374
Australia,AUS,2017,m,35,835251
Australia,AUS,2017,m,40,818213
Australia,AUS,2017,m,45,796330
Australia,AUS,2017,m,50,777342
Australia,AUS,2017,m,55,741067
Australia,AUS,2017,m,60,651709
Australia,AUS,2017,m,65,586182
Australia,AUS,2017,m,70,460537
Australia,AUS,2017,m,75,320868
Australia,AUS,2017,m,80,217692
Australia,AUS,2017,m,85,127108
Australia,AUS,2017,m,90,53032
Australia,AUS,2017,m,95,11366
Australia,AUS,2017,m,100,756
Australia,AUS,2017,t,0,318205
Australia,AUS,2017,t,1,1277244
Australia,AUS,2017,t,5,1595338
Australia,AUS,2017,t,10,1496228
Australia,AUS,2017,t,15,1486121
Australia,AUS,2017,t,20,1649522
Australia,AUS,2017,t,25,1801337
Australia,AUS,2017,t,30,1841693
Australia,AUS,2017,t,35,1673433
Australia,AUS,2017,t,40,1647177
Australia,AUS,2017,t,45,1610628
Australia,AUS,2017,t,50,1567822
Australia,AUS,2017,t,55,1503319
Australia,AUS,2017,t,60,1329438
Australia,AUS,2017,t,65,1192883
Australia,AUS,2017,t,70,941404
Australia,AUS,2017,t,75,667110
Australia,AUS,2017,t,80,480320
Australia,AUS,2017,t,85,311612
Australia,AUS,2017,t,90,150138
Australia,AUS,2017,t,95,39827
Australia,AUS,2017,t,100,3820
Australia,AUS,2018,f,0,159460
Australia,AUS,2018,f,1,632453
Australia,AUS,2018,f,5,785417
Australia,AUS,2018,f,10,748959
Australia,AUS,2018,f,15,728652
Australia,AUS,2018,f,20,795231
Australia,AUS,2018,f,25,884549
Australia,AUS,2018,f,30,927625
Australia,AUS,2018,f,35,868498
Australia,AUS,2018,f,40,817899
Australia,AUS,2018,f,45,829426
Australia,AUS,2018,f,50,787156
Australia,AUS,2018,f,55,771543
Australia,AUS,2018,f,60,694744
Australia,AUS,2018,f,65,613090
Australia,AUS,2018,f,70,509567
Australia,AUS,2018,f,75,359661
Australia,AUS,2018,f,80,266355
Australia,AUS,2018,f,85,185773
Australia,AUS,2018,f,90,98013
Australia,AUS,2018,f,95,31580
Australia,AUS,2018,f,100,3128
Australia,AUS,2018,m,0,168339
Australia,AUS,2018,m,1,666829
Australia,AUS,2018,m,5,827616
Australia,AUS,2018,m,10,788996
Australia,AUS,2018,m,15,761925
Australia,AUS,2018,m,20,832605
Australia,AUS,2018,m,25,915215
Australia,AUS,2018,m,30,929256
Australia,AUS,2018,m,35,867236
Australia,AUS,2018,m,40,807814
Australia,AUS,2018,m,45,812586
Australia,AUS,2018,m,50,770762
Australia,AUS,2018,m,55,753457
Australia,AUS,2018,m,60,665657
Australia,AUS,2018,m,65,589528
Australia,AUS,2018,m,70,486666
Australia,AUS,2018,m,75,332314
Australia,AUS,2018,m,80,224057
Australia,AUS,2018,m,85,129505
Australia,AUS,2018,m,90,54865
Australia,AUS,2018,m,95,13355
Australia,AUS,2018,m,100,791
Australia,AUS,2018,t,0,327799
Australia,AUS,2018,t,1,1299282
Australia,AUS,2018,t,5,1613033
Australia,AUS,2018,t,10,1537955
Australia,AUS,2018,t,15,1490577
Australia,AUS,2018,t,20,1627836
Australia,AUS,2018,t,25,1799764
Australia,AUS,2018,t,30,1856881
Australia,AUS,2018,t,35,1735734
Australia,AUS,2018,t,40,1625713
Australia,AUS,2018,t,45,1642012
Australia,AUS,2018,t,50,1557918
Australia,AUS,2018,t,55,1525000
Australia,AUS,2018,t,60,1360401
Australia,AUS,2018,t,65,1202618
Australia,AUS,2018,t,70,996233
Australia,AUS,2018,t,75,691975
Australia,AUS,2018,t,80,490412
Australia,AUS,2018,t,85,315278
Australia,AUS,2018,t,90,152878
Australia,AUS,2018,t,95,44935
Australia,AUS,2018,t,100,3919
Australia,AUS,2019,f,0,163020
Australia,AUS,2019,f,1,642146
Australia,AUS,2019,f,5,791506
Australia,AUS,2019,f,10,768625
Australia,AUS,2019,f,15,733706
Australia,AUS,2019,f,20,788473
Australia,AUS,2019,f,25,878319
Australia,AUS,2019,f,30,932747
Australia,AUS,2019,f,35,897661
Australia,AUS,2019,f,40,812678
Australia,AUS,2019,f,45,840928
Australia,AUS,2019,f,50,785997
Australia,AUS,2019,f,55,778154
Australia,AUS,2019,f,60,710836
Australia,AUS,2019,f,65,620305
Australia,AUS,2019,f,70,535305
Australia,AUS,2019,f,75,376503
Australia,AUS,2019,f,80,272568
Australia,AUS,2019,f,85,188213
Australia,AUS,2019,f,90,98707
Australia,AUS,2019,f,95,32256
Australia,AUS,2019,f,100,3236
Australia,AUS,2019,m,0,172289
Australia,AUS,2019,m,1,677402
Australia,AUS,2019,m,5,833875
Australia,AUS,2019,m,10,809143
Australia,AUS,2019,m,15,767904
Australia,AUS,2019,m,20,820079
Australia,AUS,2019,m,25,914654
Australia,AUS,2019,m,30,934339
Australia,AUS,2019,m,35,897596
Australia,AUS,2019,m,40,803525
Australia,AUS,2019,m,45,825466
Australia,AUS,2019,m,50,766933
Australia,AUS,2019,m,55,762569
Australia,AUS,2019,m,60,679944
Australia,AUS,2019,m,65,593932
Australia,AUS,2019,m,70,509764
Australia,AUS,2019,m,75,347087
Australia,AUS,2019,m,80,231870
Australia,AUS,2019,m,85,132577
Australia,AUS,2019,m,90,55712
Australia,AUS,2019,m,95,13809
Australia,AUS,2019,m,100,842
Australia,AUS,2019,t,0,335309
Australia,AUS,2019,t,1,1319548
Australia,AUS,2019,t,5,1625381
Australia,AUS,2019,t,10,1577768
Australia,AUS,2019,t,15,1501610
Australia,AUS,2019,t,20,1608552
Australia,AUS,2019,t,25,1792973
Australia,AUS,2019,t,30,1867086
Australia,AUS,2019,t,35,1795257
Australia,AUS,2019,t,40,1616203
Australia,AUS,2019,t,45,1666394
Australia,AUS,2019,t,50,1552930
Australia,AUS,2019,t,55,1540723
Australia,AUS,2019,t,60,1390780
Australia,AUS,2019,t,65,1214237
Australia,AUS,2019,t,70,1045069
Australia,AUS,2019,t,75,723590
Australia,AUS,2019,t,80,504438
Australia,AUS,2019,t,85,320790
Australia,AUS,2019,t,90,154419
Australia,AUS,2019,t,95,46065
Australia,AUS,2019,t,100,4078.0000000000005
Australia,AUS,2020,f,0,164563
Australia,AUS,2020,f,1,647645
Australia,AUS,2020,f,5,798241
Australia,AUS,2020,f,10,784728
Australia,AUS,2020,f,15,742431
Australia,AUS,2020,f,20,783346
Australia,AUS,2020,f,25,871181
Australia,AUS,2020,f,30,935876
Australia,AUS,2020,f,35,921292
Australia,AUS,2020,f,40,818343
Australia,AUS,2020,f,45,845813
Australia,AUS,2020,f,50,789390
Australia,AUS,2020,f,55,782011
Australia,AUS,2020,f,60,724814
Australia,AUS,2020,f,65,630854
Australia,AUS,2020,f,70,555787
Australia,AUS,2020,f,75,397186
Australia,AUS,2020,f,80,281672
Australia,AUS,2020,f,85,192294
Australia,AUS,2020,f,90,100294
Australia,AUS,2020,f,95,30076
Australia,AUS,2020,f,100,3419
Australia,AUS,2020,m,0,174039
Australia,AUS,2020,m,1,683460
Australia,AUS,2020,m,5,841026
Australia,AUS,2020,m,10,825846
Australia,AUS,2020,m,15,777475
Australia,AUS,2020,m,20,811222
Australia,AUS,2020,m,25,909705
Australia,AUS,2020,m,30,939585
Australia,AUS,2020,m,35,921591
Australia,AUS,2020,m,40,810368
Australia,AUS,2020,m,45,831536
Australia,AUS,2020,m,50,768934
Australia,AUS,2020,m,55,767400
Australia,AUS,2020,m,60,693712
Australia,AUS,2020,m,65,601807
Australia,AUS,2020,m,70,527592
Australia,AUS,2020,m,75,365811
Australia,AUS,2020,m,80,241273
Australia,AUS,2020,m,85,136756
Australia,AUS,2020,m,90,56263
Australia,AUS,2020,m,95,12306
Australia,AUS,2020,m,100,918
Australia,AUS,2020,t,0,338602
Australia,AUS,2020,t,1,1331105
Australia,AUS,2020,t,5,1639267
Australia,AUS,2020,t,10,1610574
Australia,AUS,2020,t,15,1519906
Australia,AUS,2020,t,20,1594568
Australia,AUS,2020,t,25,1780886
Australia,AUS,2020,t,30,1875461
Australia,AUS,2020,t,35,1842883
Australia,AUS,2020,t,40,1628711
Australia,AUS,2020,t,45,1677349
Australia,AUS,2020,t,50,1558324
Australia,AUS,2020,t,55,1549411
Australia,AUS,2020,t,60,1418526
Australia,AUS,2020,t,65,1232661
Australia,AUS,2020,t,70,1083379
Australia,AUS,2020,t,75,762997
Australia,AUS,2020,t,80,522945
Australia,AUS,2020,t,85,329050
Australia,AUS,2020,t,90,156557
Australia,AUS,2020,t,95,42382
Australia,AUS,2020,t,100,4337
Australia,AUS,2021,f,0,163982
Australia,AUS,2021,f,1,656360
Australia,AUS,2021,f,5,807415
Australia,AUS,2021,f,10,799022
Australia,AUS,2021,f,15,755975
Australia,AUS,2021,f,20,779395
Australia,AUS,2021,f,25,861954
Australia,AUS,2021,f,30,934768
Australia,AUS,2021,f,35,938150
Australia,AUS,2021,f,40,832302
Australia,AUS,2021,f,45,843950
Australia,AUS,2021,f,50,797664
Australia,AUS,2021,f,55,783519
Australia,AUS,2021,f,60,737384
Australia,AUS,2021,f,65,643580
Australia,AUS,2021,f,70,569975
Australia,AUS,2021,f,75,418631
Australia,AUS,2021,f,80,288779
Australia,AUS,2021,f,85,193850
Australia,AUS,2021,f,90,104320
Australia,AUS,2021,f,95,32344
Australia,AUS,2021,f,100,3696
Australia,AUS,2021,m,0,173394
Australia,AUS,2021,m,1,692997
Australia,AUS,2021,m,5,850335
Australia,AUS,2021,m,10,839999
Australia,AUS,2021,m,15,791122
Australia,AUS,2021,m,20,804930
Australia,AUS,2021,m,25,899999
Australia,AUS,2021,m,30,943166
Australia,AUS,2021,m,35,938125
Australia,AUS,2021,m,40,825489
Australia,AUS,2021,m,45,830347
Australia,AUS,2021,m,50,776379
Australia,AUS,2021,m,55,767927
Australia,AUS,2021,m,60,706832
Australia,AUS,2021,m,65,611207
Australia,AUS,2021,m,70,538458
Australia,AUS,2021,m,75,384661
Australia,AUS,2021,m,80,248692
Australia,AUS,2021,m,85,141384
Australia,AUS,2021,m,90,60753
Australia,AUS,2021,m,95,13981
Australia,AUS,2021,m,100,1025
Australia,AUS,2021,t,0,337376
Australia,AUS,2021,t,1,1349357
Australia,AUS,2021,t,5,1657750
Australia,AUS,2021,t,10,1639021
Australia,AUS,2021,t,15,1547097
Australia,AUS,2021,t,20,1584325
Australia,AUS,2021,t,25,1761953
Australia,AUS,2021,t,30,1877934
Australia,AUS,2021,t,35,1876275
Australia,AUS,2021,t,40,1657791
Australia,AUS,2021,t,45,1674297
Australia,AUS,2021,t,50,1574043
Australia,AUS,2021,t,55,1551446
Australia,AUS,2021,t,60,1444216
Australia,AUS,2021,t,65,1254787
Australia,AUS,2021,t,70,1108433
Australia,AUS,2021,t,75,803292
Australia,AUS,2021,t,80,537471
Australia,AUS,2021,t,85,335234
Australia,AUS,2021,t,90,165073
Australia,AUS,2021,t,95,46325
Australia,AUS,2021,t,100,4721
Austria,AUT,2015,f,0,40040
Austria,AUT,2015,f,1,157388
Austria,AUT,2015,f,5,195581
Austria,AUT,2015,f,10,203322
Austria,AUT,2015,f,15,222244
Austria,AUT,2015,f,20,269666
Austria,AUT,2015,f,25,284832
Austria,AUT,2015,f,30,295077
Austria,AUT,2015,f,35,272570
Austria,AUT,2015,f,40,302104
Austria,AUT,2015,f,45,354598
Austria,AUT,2015,f,50,348848
Austria,AUT,2015,f,55,303265
Austria,AUT,2015,f,60,245513
Austria,AUT,2015,f,65,232975
Austria,AUT,2015,f,70,235087
Austria,AUT,2015,f,75,181512
Austria,AUT,2015,f,80,129296
Austria,AUT,2015,f,85,97766
Austria,AUT,2015,f,90,49716
Austria,AUT,2015,f,95,7536
Austria,AUT,2015,f,100,1075
Austria,AUT,2015,m,0,42463
Austria,AUT,2015,m,1,167125
Austria,AUT,2015,m,5,206449
Austria,AUT,2015,m,10,213059
Austria,AUT,2015,m,15,234570
Austria,AUT,2015,m,20,281956
Austria,AUT,2015,m,25,291641
Austria,AUT,2015,m,30,298567
Austria,AUT,2015,m,35,274593
Austria,AUT,2015,m,40,300547
Austria,AUT,2015,m,45,357870
Austria,AUT,2015,m,50,353532
Austria,AUT,2015,m,55,296526
Austria,AUT,2015,m,60,229615
Austria,AUT,2015,m,65,208952
Austria,AUT,2015,m,70,197995
Austria,AUT,2015,m,75,140528
Austria,AUT,2015,m,80,86163
Austria,AUT,2015,m,85,48807
Austria,AUT,2015,m,90,15581
Austria,AUT,2015,m,95,1894
Austria,AUT,2015,m,100,223
Austria,AUT,2015,t,0,82503
Austria,AUT,2015,t,1,324513
Austria,AUT,2015,t,5,402030
Austria,AUT,2015,t,10,416381
Austria,AUT,2015,t,15,456814
Austria,AUT,2015,t,20,551622
Austria,AUT,2015,t,25,576473
Austria,AUT,2015,t,30,593644
Austria,AUT,2015,t,35,547163
Austria,AUT,2015,t,40,602651
Austria,AUT,2015,t,45,712468
Austria,AUT,2015,t,50,702380
Austria,AUT,2015,t,55,599791
Austria,AUT,2015,t,60,475128
Austria,AUT,2015,t,65,441927
Austria,AUT,2015,t,70,433082
Austria,AUT,2015,t,75,322040
Austria,AUT,2015,t,80,215459
Austria,AUT,2015,t,85,146573
Austria,AUT,2015,t,90,65297
Austria,AUT,2015,t,95,9430
Austria,AUT,2015,t,100,1298
Austria,AUT,2016,f,0,41126
Austria,AUT,2016,f,1,159921
Austria,AUT,2016,f,5,197213
Austria,AUT,2016,f,10,204148
Austria,AUT,2016,f,15,220395
Austria,AUT,2016,f,20,267132
Austria,AUT,2016,f,25,287001
Austria,AUT,2016,f,30,299329
Austria,AUT,2016,f,35,276529
Austria,AUT,2016,f,40,294058
Austria,AUT,2016,f,45,348179
Austria,AUT,2016,f,50,354142
Austria,AUT,2016,f,55,313973
Austria,AUT,2016,f,60,252895
Austria,AUT,2016,f,65,230545
Austria,AUT,2016,f,70,234895
Austria,AUT,2016,f,75,188537
Austria,AUT,2016,f,80,130758
Austria,AUT,2016,f,85,95192
Austria,AUT,2016,f,90,52526
Austria,AUT,2016,f,95,9663
Austria,AUT,2016,f,100,1053
Austria,AUT,2016,m,0,43538
Austria,AUT,2016,m,1,169965
Austria,AUT,2016,m,5,208936
Austria,AUT,2016,m,10,214700
Austria,AUT,2016,m,15,233305
Austria,AUT,2016,m,20,280954
Austria,AUT,2016,m,25,295803
Austria,AUT,2016,m,30,303843
Austria,AUT,2016,m,35,279328
Austria,AUT,2016,m,40,292558
Austria,AUT,2016,m,45,349972
Austria,AUT,2016,m,50,358720
Austria,AUT,2016,m,55,308401
Austria,AUT,2016,m,60,237185
Austria,AUT,2016,m,65,206891
Austria,AUT,2016,m,70,197992
Austria,AUT,2016,m,75,146629
Austria,AUT,2016,m,80,88971
Austria,AUT,2016,m,85,49759
Austria,AUT,2016,m,90,17974
Austria,AUT,2016,m,95,2452
Austria,AUT,2016,m,100,220
Austria,AUT,2016,t,0,84664
Austria,AUT,2016,t,1,329886
Austria,AUT,2016,t,5,406149
Austria,AUT,2016,t,10,418848
Austria,AUT,2016,t,15,453700
Austria,AUT,2016,t,20,548086
Austria,AUT,2016,t,25,582804
Austria,AUT,2016,t,30,603172
Austria,AUT,2016,t,35,555857
Austria,AUT,2016,t,40,586616
Austria,AUT,2016,t,45,698151
Austria,AUT,2016,t,50,712862
Austria,AUT,2016,t,55,622374
Austria,AUT,2016,t,60,490080
Austria,AUT,2016,t,65,437436
Austria,AUT,2016,t,70,432887
Austria,AUT,2016,t,75,335166
Austria,AUT,2016,t,80,219729
Austria,AUT,2016,t,85,144951
Austria,AUT,2016,t,90,70500
Austria,AUT,2016,t,95,12115
Austria,AUT,2016,t,100,1273
Austria,AUT,2017,f,0,42363
Austria,AUT,2017,f,1,163187
Austria,AUT,2017,f,5,199059
Austria,AUT,2017,f,10,204640
Austria,AUT,2017,f,15,219867
Austria,AUT,2017,f,20,262381
