Country,iso3,sex,age,predicted_dx_tag2,Nx,baseline_dx_tag1,observed,predicted_dx_tag1
Australia,AUS,Female,50,1271.9507144267345,789390,1425.12325570088,1163.7137498437,1379.1404404419
Australia,AUS,Female,55,1890.2939295022343,782011,2087.5169932416,1704.009419414,2013.71582995195
Australia,AUS,Female,60,2536.4424684853157,724814,2747.24694899596,2242.32598396755,2656.98719922979
Australia,AUS,Female,65,3527.45667233843,630854,3741.72548256916,3803.83984217619,3645.54893014529
Australia,AUS,Female,70,5184.811244740948,555787,5399.4856809452,5489.04776393115,5293.6522545362
Australia,AUS,Female,75,6742.189006587739,397186,6919.61715369281,7274.20048903153,6842.59458882355
Australia,AUS,Female,80,9438.812437441797,281672,9586.06272183596,10076.6131927368,9363.88162345185
Australia,AUS,Female,85,34586.67020078847,326083,34772.1195118393,36252.2561441532,33630.5077403402
Australia,AUS,Male,0,378.90404490795237,857499,570.049302280352,174.161241473208,477.88278571413
Australia,AUS,Male,5,41.93565258087858,841026,60.3790538240872,18.8014976590394,52.7716602871678
Australia,AUS,Male,10,48.81957695363552,825846,67.4824719210386,20.7806026757804,62.1989753892086
Australia,AUS,Male,15,192.22127396590787,777475,256.61097875237,165.255268897873,247.746706628289
Australia,AUS,Male,20,323.91356440263434,811222,420.877522244372,271.137387293516,409.423431615232
Australia,AUS,Male,25,388.2573060483654,909705,495.463412262362,318.6359076953,488.532204508516
Australia,AUS,Male,30,520.1759604564417,939585,657.066173968007,422.538921074202,650.821347625949
Australia,AUS,Male,35,696.8024883797448,921591,875.496280449263,563.055377262813,883.994662560659
Australia,AUS,Male,40,867.6389739741014,810368,1085.04711430933,697.6345184012,1089.66491137157
Australia,AUS,Male,45,1304.8729679927756,831536,1616.02761705645,1040.01968629739,1594.24240669042
Australia,AUS,Male,50,1780.6152425737123,768934,2162.10288325959,1390.32127426055,2072.58752796002
Australia,AUS,Male,55,2860.204663191846,767400,3359.91675985803,2162.17223078954,3199.14128927928
Australia,AUS,Male,60,4016.2313793953876,693712,4503.5670734672,2897.40974450882,4316.3905921912
Australia,AUS,Male,65,5444.301498833269,601807,5809.70807604415,5747.32096861585,5645.47865124856
Australia,AUS,Male,70,7984.042710415391,527592,8172.48252054262,8085.63354589533,8012.79284751906
Australia,AUS,Male,75,9534.294341197836,365811,9458.20119609083,9836.15193320274,9374.65649622711
Australia,AUS,Male,80,11976.70561801069,241273,11622.9678611368,12086.3943372373,11456.7085618786
Australia,AUS,Male,85,26114.865006182543,206243,24809.575630865,25940.1294544242,24439.7672107681
Austria,AUT,Female,0,126.03235321804739,217802,141.517187812599,131.436883553788,139.295823817688
Austria,AUT,Female,5,9.933251820013506,206020,10.7357866616455,9.88247244765327,10.3004043868499
Austria,AUT,Female,10,15.919870850287403,205043,16.5916702952703,13.8354614267146,16.0580732707438
Austria,AUT,Female,15,28.027498280098854,218866,28.3034375625198,42.4946315249091,27.6381299448284
Austria,AUT,Female,20,48.55723506509996,245500,47.8230496746025,34.5886535667865,47.7342389963768
Austria,AUT,Female,25,76.64685804116485,294550,74.1745260259141,69.1773071335729,72.9290065069965
Austria,AUT,Female,30,98.88837475641891,304547,94.670118743601,101.789466210829,95.3259165053567
Austria,AUT,Female,35,133.33060765945737,308423,126.877478728537,152.19007569386,131.120405071628
Austria,AUT,Female,40,207.80030096493542,281246,197.148082332035,206.543674155953,204.653353354684
Austria,AUT,Female,45,413.1572241469529,307276,391.368222847258,356.757255360283,397.577237992941
Austria,AUT,Female,50,718.3139263325626,356193,679.282501500477,634.45473113934,674.754179865418
Austria,AUT,Female,55,1094.730489008866,346719,1031.61150012357,1081.14248577327,1018.72441898771
Austria,AUT,Female,60,1543.2631295027152,297693,1445.42727689972,1538.70096009961,1469.45318024826
Austria,AUT,Female,65,2135.1051574206613,237002,1987.09651301002,2018.0008738108,2081.03675654104
Austria,AUT,Female,70,3360.610098962039,219951,3114.35411248279,3134.72026039562,3343.01102561843
Austria,AUT,Female,75,5027.684995704339,214616,4641.76376025326,5203.12174368945,5078.90662454272
Austria,AUT,Female,80,6663.745387843461,153112,6114.51849410989,7038.29687721866,6830.13167874664
Austria,AUT,Female,85,24583.61311023268,152150,22185.0151459875,24167.5863707361,24646.7094154115
Austria,AUT,Male,0,164.17622325820687,230364,188.364256881598,160.096053651983,182.553730676572
Austria,AUT,Male,5,17.87012299882655,219996,19.5196121120827,16.8002031610106,18.6593521472301
Austria,AUT,Male,10,22.383330211109136,218795,23.4235345344992,25.6944283638985,23.3256510069648
Austria,AUT,Male,15,88.49217552134198,233504,89.7902157155803,74.1185433573996,91.361396482059
Austria,AUT,Male,20,132.17309763609705,263261,131.757381756558,124.519152840431,134.203407419065
Austria,AUT,Male,25,165.4258749937485,312066,163.964741741494,132.425130798554,162.342247829237
Austria,AUT,Male,30,225.35725333045914,315827,223.499558683347,216.426146603607,227.346772091239
Austria,AUT,Male,35,265.20384431444387,314619,262.538782907512,241.13232772274,272.787506923909
Austria,AUT,Male,40,362.4050568201404,284438,356.232921045509,404.193123109019,368.080879802392
Austria,AUT,Male,45,695.7174219188556,305305,678.306520894873,592.948346859196,693.800181876067
Austria,AUT,Male,50,1207.5317189562786,357250,1169.22476551375,1239.26204493572,1193.92851359815
Austria,AUT,Male,55,2013.9140821322758,346838,1935.369540913,2105.95487859491,1971.74165814087
Austria,AUT,Male,60,2717.9260683445277,284670,2585.37262424535,2840.22258145555,2683.01680489121
Austria,AUT,Male,65,3525.8371008177287,213955,3308.57425299801,3423.2884558671,3545.62098126437
Austria,AUT,Male,70,5000.229156034256,187337,4613.46032269074,4869.09417495877,5134.33381779897
Austria,AUT,Male,75,6925.464696890302,168533,6281.4111776682,6825.82371959411,7126.38800589849
Austria,AUT,Male,80,7179.122014251496,107116,6424.88032669201,7730.06994855439,7282.56177057591
Austria,AUT,Male,85,13735.168685030305,75817,12148.0305979546,13520.2105556344,13332.3452450377
Azerbaijan,AZE,Female,0,688.5444996244868,389499,980.670572474656,NA,690.184046497762
Azerbaijan,AZE,Female,5,60.24800953032335,400294,76.8615144276847,NA,58.8586041514273
Azerbaijan,AZE,Female,10,46.48351611770813,323993,53.528554690709,NA,45.7817203836482
Azerbaijan,AZE,Female,15,73.75029389890936,295833,77.5477779493604,NA,71.0055938716117
Azerbaijan,AZE,Female,20,125.06405328417581,341159,121.468643336609,NA,119.67211119021
Azerbaijan,AZE,Female,25,186.32633995848215,439126,168.820826332236,NA,178.559051605763
Azerbaijan,AZE,Female,30,260.9833120574626,475654,222.349381022945,NA,252.892530583521
Azerbaijan,AZE,Female,35,315.9563168352627,413284,254.603766541705,NA,311.575592376628
Azerbaijan,AZE,Female,40,441.40431922088226,336548,338.327916186148,NA,440.251020895197
Azerbaijan,AZE,Female,45,744.5007514182691,320493,546.952026775578,NA,741.300068576591
Azerbaijan,AZE,Female,50,1379.4419785191892,331248,982.043099518007,NA,1385.77356134101
Azerbaijan,AZE,Female,55,2471.454401125039,344759,1733.50165575296,NA,2522.70972566025
Azerbaijan,AZE,Female,60,3217.2220166678994,265922,2271.53225674675,NA,3339.12043972616
Azerbaijan,AZE,Female,65,3453.61280539307,168978,2511.72448933327,NA,3561.08007475584
Azerbaijan,AZE,Female,70,2881.3544886843183,87419,2207.70974923091,NA,2952.66648662249
Azerbaijan,AZE,Female,75,3603.109791006949,54219,2950.24687968408,NA,3538.08447624971
Azerbaijan,AZE,Female,80,6377.728800232988,55654,5601.28286391752,NA,6173.61986133779
Azerbaijan,AZE,Female,85,6219.531343454082,30429,6056.27557878855,NA,6163.58207120391
Azerbaijan,AZE,Male,0,1020.5558831955002,435899,1351.93913770124,NA,965.631165361837
Azerbaijan,AZE,Male,5,87.3883586694036,460346,106.370845859742,NA,79.9671603555592
Azerbaijan,AZE,Male,10,71.55692894625349,374228,80.9790955577392,NA,65.5076241920438
Azerbaijan,AZE,Male,15,161.7430028126086,341404,172.938407462291,NA,146.33559611427
Azerbaijan,AZE,Male,20,299.7895743140431,377968,304.701003624036,NA,275.234456138614
Azerbaijan,AZE,Male,25,396.5592094776129,450732,379.503727486693,NA,373.550075498849
Azerbaijan,AZE,Male,30,552.4333392695878,465572,489.305890954814,NA,543.404455366559
Azerbaijan,AZE,Male,35,764.257438156488,412182,614.892115421478,NA,774.620448959588
Azerbaijan,AZE,Male,40,1058.0809852118655,327657,765.183826668469,NA,1100.05566011967
Azerbaijan,AZE,Male,45,1725.3496806397668,296105,1131.64854724332,NA,1796.59737542789
Azerbaijan,AZE,Male,50,3176.8316938218627,297201,1936.63565816898,NA,3298.39601045543
Azerbaijan,AZE,Male,55,5428.814987674075,307868,3172.59626070702,NA,5585.17943476977
Azerbaijan,AZE,Male,60,6362.850589213229,230664,3690.72521957222,NA,6562.82163447282
Azerbaijan,AZE,Male,65,5926.575129120084,138744,3527.39450141339,NA,5974.29551579986
Azerbaijan,AZE,Male,70,3836.2937737463017,64620,2412.90254221196,NA,3864.51313694111
Azerbaijan,AZE,Male,75,3596.587606437847,36504,2435.54923842726,NA,3480.28355037492
Azerbaijan,AZE,Male,80,5135.004072332112,32143,3766.21420695655,NA,4838.68374133686
Azerbaijan,AZE,Male,85,3512.7347159338556,14827,2900.83590612342,NA,3388.32992728682
Burundi,BDI,Female,0,8916.42193245782,1016420,11111.7826791551,NA,9305.22911166132
Burundi,BDI,Female,5,1814.8137197689266,902509,2015.78814655531,NA,1924.90975838235
Burundi,BDI,Female,10,1229.8461394950164,751525,1233.42284611008,NA,1309.50395520137
Burundi,BDI,Female,15,730.7511946755329,607974,676.586318497278,NA,730.393185182665
Burundi,BDI,Female,20,936.2941461430031,523638,820.286067558647,NA,849.858352270489
Burundi,BDI,Female,25,1133.1081117888918,497979,961.98998677194,NA,974.028794432205
Burundi,BDI,Female,30,1294.3935942529752,442246,1084.73352242853,NA,1094.09965425616
Burundi,BDI,Female,35,1322.3677588666485,335474,1104.69182090927,NA,1133.78056841608
Burundi,BDI,Female,40,1292.1075572384048,227382,1078.7460328843,NA,1127.47435150799
Burundi,BDI,Female,45,1288.5941658966144,158361,1071.76062841604,NA,1156.12109143873
Burundi,BDI,Female,50,1724.1478664018052,140098,1419.03502198102,NA,1613.10352759017
Burundi,BDI,Female,55,2215.9568331836967,123684,1793.253118495,NA,2176.21877737596
Burundi,BDI,Female,60,2824.3835388215234,106164,2240.3190044637,NA,2848.06687907865
Burundi,BDI,Female,65,2699.6706322238365,73550,2116.57755388308,NA,2793.20614714887
Burundi,BDI,Female,70,2240.528480170028,39245,1769.3031603181,NA,2297.26721957169
Burundi,BDI,Female,75,2167.004154293503,24527,1747.34903198928,NA,2192.9360017826
Burundi,BDI,Female,80,1810.3653687304422,13288,1495.87447113189,NA,1908.49482135509
Burundi,BDI,Female,85,1563.1667645593302,6853,1344.19140267822,NA,1769.22976231559
Burundi,BDI,Male,0,10816.334155860697,1037420,13621.5387131089,NA,11898.4425226741
Burundi,BDI,Male,5,1916.8036195842274,916098,2180.44410902146,NA,2109.10429098227
Burundi,BDI,Male,10,1547.5791406138324,756835,1611.63260232021,NA,1617.11390647851
Burundi,BDI,Male,15,1049.5177525039041,608958,1020.86696729014,NA,965.984152096793
Burundi,BDI,Male,20,1362.051644207376,519132,1260.36654905909,NA,1112.45953191267
Burundi,BDI,Male,25,1473.5822584812267,488832,1314.2539549571,NA,1155.81023909673
Burundi,BDI,Male,30,1585.1452713908689,432923,1376.12468024741,NA,1276.56163219967
Burundi,BDI,Male,35,1603.6191302503833,328904,1366.14553100704,NA,1376.28459360689
Burundi,BDI,Male,40,1636.254505503172,219323,1376.12468024741,NA,1480.8662696679
Burundi,BDI,Male,45,1599.109884076524,142566,1332.21642358977,NA,1504.67728291153
Burundi,BDI,Male,50,2139.615379151035,119690,1766.30941554599,NA,2089.02146051529
Burundi,BDI,Male,55,2835.5319362382957,108502,2311.17096407035,NA,2850.77744529912
Burundi,BDI,Male,60,3682.1916053358277,95127,2948.83860053017,NA,3717.65043907029
Burundi,BDI,Male,65,3366.99548397917,64790,2657.44744271128,NA,3394.07153447326
Burundi,BDI,Male,70,2335.3051151460336,31125,1837.16137515264,NA,2313.71331399886
Burundi,BDI,Male,75,1927.7025184228542,17232,1526.80983377704,NA,1895.55114889873
Burundi,BDI,Male,80,1448.4802630876295,8578,1161.5729715794,NA,1480.99456254146
Burundi,BDI,Male,85,1075.817746192644,3829,886.148452545107,NA,1162.5530836016
Belgium,BEL,Female,0,157.86735825345087,307312,175.965651820718,201.919226367055,161.506533542387
Belgium,BEL,Female,5,21.441523475620695,323492,22.3602761982128,17.8164023265049,20.3021295014704
Belgium,BEL,Female,10,22.87168249411127,325878,22.3602761982128,38.6022050407606,20.9453661068157
Belgium,BEL,Female,15,47.40019906178372,311548,43.7483664747642,49.4900064625136,42.6339027467936
Belgium,BEL,Female,20,66.1086743775377,319940,58.3311552996856,55.4288072380151,57.3313922316775
Belgium,BEL,Female,25,106.40993828154141,356225,91.3854766361741,76.2146099522708,91.9469144442319
Belgium,BEL,Female,30,146.26841673403862,370928,124.439797972663,128.674016802535,128.188081298148
Belgium,BEL,Female,35,231.08633870726464,379176,197.35374209727,203.898826625556,208.454310166516
Belgium,BEL,Female,40,360.9309810941023,370085,312.071680853318,343.460644849844,334.438039150822
Belgium,BEL,Female,45,639.690113016375,374378,561.923462720305,551.318671992401,600.227911160706
Belgium,BEL,Female,50,999.561529936945,390266,888.577932398545,916.554919685751,937.857390842282
Belgium,BEL,Female,55,1688.730609059118,396926,1495.22194751528,1470.8429920659,1591.03872773552
Belgium,BEL,Female,60,2599.730393277855,370684,2245.7494790379,2227.05029081311,2449.3289476657
Belgium,BEL,Female,65,3291.408538639835,327435,2775.59080634338,3137.66640972336,3136.21098880735
Belgium,BEL,Female,70,4524.871539506673,295438,3809.99662699113,4558.02959519749,4412.6020357941
Belgium,BEL,Female,75,5334.609536317909,212378,4564.4129022004,5644.83013711429,5367.98464101735
Belgium,BEL,Female,80,9417.269567547606,188560,8216.91540988239,9848.51128604019,9623.10035451122
Belgium,BEL,Female,85,34184.63077158874,224632,30615.10685904,35350.7116161734,34656.7900446474
Belgium,BEL,Male,0,211.78271532277074,326341,236.241178963727,221.715228952061,213.694188591902
Belgium,BEL,Male,5,27.46314900856627,345558,28.1933917281814,27.7144036190076,24.3222447690299
Belgium,BEL,Male,10,32.665726119106566,345591,31.1099494931657,24.7450032312568,27.6496986916453
Belgium,BEL,Male,15,92.9988058983914,329234,83.6079892628828,80.1738104692719,80.4237038502931
Belgium,BEL,Male,20,194.21211777443494,337762,168.188164447427,166.286421714045,169.66339902377
Belgium,BEL,Male,25,239.94377718209435,372158,204.1590435489,207.858027142557,213.312427904251
Belgium,BEL,Male,30,319.0473824067665,375267,270.267686221877,290.011437870329,288.56183505652
Belgium,BEL,Male,35,418.5301468723775,378626,353.87567548476,392.950651312357,389.02138211481
Belgium,BEL,Male,40,647.8424404828206,381481,547.340673895383,540.430870570648,608.577351686188
Belgium,BEL,Male,45,971.9865061181808,392495,829.274591177197,943.279523175508,930.017006819542
Belgium,BEL,Male,50,1541.2315408760253,405226,1341.61657189277,1531.22079995017,1493.94111968992
Belgium,BEL,Male,55,2870.355082730448,406323,2523.79465263307,2538.83733152694,2802.52131779814
Belgium,BEL,Male,60,4176.822430386813,365223,3621.39255818882,3799.84269619179,4113.53205896738
Belgium,BEL,Male,65,5722.951137568144,306534,4847.31900540388,5319.18589459095,5731.65888061078
Belgium,BEL,Male,70,7208.490343138221,260160,6016.85866916258,7200.79594029572,7323.38888076761
Belgium,BEL,Male,75,7412.670431662623,171437,6169.49185886342,7616.51199458083,7573.60116320737
Belgium,BEL,Male,80,10242.232826025696,132264,8580.51294458376,10512.6671727671,10378.6358333086
Belgium,BEL,Male,85,20989.17602638172,112655,18027.2435453679,20887.7521275685,20957.8800930975
Benin,BEN,Female,0,14187.60970109001,939809,17546.1250639912,NA,14814.1759068765
Benin,BEN,Female,5,1898.5843643444257,832226,2092.77044617742,NA,1964.93955406345
Benin,BEN,Female,10,925.6934352556668,733765,921.313108376186,NA,975.39769700167
Benin,BEN,Female,15,697.9747692879632,637598,641.316275439513,NA,681.869519078939
Benin,BEN,Female,20,852.4812272229764,552572,741.168087185311,NA,761.400883963293
Benin,BEN,Female,25,948.1299664287094,470966,798.814493966392,NA,795.432155947871
Benin,BEN,Female,30,1039.7476179018129,393479,864.696101716197,NA,866.957952862319
Benin,BEN,Female,35,1170.9225257475234,328389,970.72431418854,NA,980.585668570761
Benin,BEN,Female,40,1329.4395274524506,273660,1101.45812956706,NA,1142.19216960045
Benin,BEN,Female,45,1501.585974783327,226733,1239.39774579322,NA,1319.50740337027
Benin,BEN,Female,50,1861.5180210400767,187139,1520.42397885098,NA,1729.52085204699
Benin,BEN,Female,55,2177.8022130888507,150212,1748.95080573312,NA,2110.2854025558
Benin,BEN,Female,60,2680.853145039917,115771,2110.27024823596,NA,2682.88146641773
Benin,BEN,Female,65,3041.7318259269923,86381,2366.59087838754,NA,3082.18442629337
Benin,BEN,Female,70,3717.40608529759,64577,2913.20234268671,NA,3757.86300817863
Benin,BEN,Female,75,3671.465092909884,43465,2937.90794559289,NA,3643.43655055571
Benin,BEN,Female,80,2726.693093673145,21487,2235.85706300902,NA,2851.66672372888
Benin,BEN,Female,85,2320.890343118977,10721,1980.56583297853,NA,2590.2315884977
Benin,BEN,Male,0,16651.456336892188,968520,20761.9710422785,NA,18252.0447329674
Benin,BEN,Male,5,1962.3597909355378,856395,2210.12205998175,NA,2102.27752663136
Benin,BEN,Male,10,1206.05659447903,754306,1243.51534627758,NA,1236.9070388993
Benin,BEN,Male,15,971.6244864849131,653817,935.724710071456,NA,869.461456987441
Benin,BEN,Male,20,1174.1590432861633,563264,1075.72312653979,NA,939.411527523439
Benin,BEN,Male,25,1227.5449188967539,474966,1083.95832750852,NA,934.678105572518
Benin,BEN,Male,30,1310.2149120431989,391841,1126.16373247324,NA,1033.43187985947
Benin,BEN,Male,35,1487.7223881980203,322734,1254.83874760958,NA,1242.85666916631
