Country,iso3,sex,age,Nx,Dxhat_WM,Dx_expected,Dx_observed,GHE_2019,Dxhat_spinoff
Tunisia,TUN,Male,15,408536,224.833414402845,252.984001065609,281.884767597369,NA,108.85479595561166
Tunisia,TUN,Male,20,426108,400.322076065437,434.472523569198,382.409850159666,NA,172.74574828133294
Tunisia,TUN,Male,25,456673,492.892048016942,534.566193556026,497.443707524769,NA,206.73411263739334
Tunisia,TUN,Male,30,449414,603.813174516546,644.559237497595,561.696853080051,NA,227.28904205022604
Tunisia,TUN,Male,35,485205,739.894218952474,766.651516272737,690.203144190617,NA,318.65674262445293
Tunisia,TUN,Male,40,407879,875.73873691453,870.044977577812,951.36109064112,NA,430.8471691093509
Tunisia,TUN,Male,45,352258,1207.99668301,1169.22605709888,1223.9187887224,NA,682.9200034492652
Tunisia,TUN,Male,50,339695,1877.72233420266,1779.68745097459,1898.57681705287,NA,1237.7353284714934
Tunisia,TUN,Male,55,320786,2971.66545369138,2792.72338567644,2956.68103660034,NA,2064.850894052716
Tunisia,TUN,Male,60,263858,3934.04754058457,3659.468571936,4129.81911351292,NA,2912.0854086323757
Tunisia,TUN,Male,65,202129,4686.3459858858,4354.62460964672,5050.08997243374,NA,3823.8413398103457
Tunisia,TUN,Male,70,112162,4153.21262358028,3855.256190152,4579.5911323999,NA,4009.9571796835507
Tunisia,TUN,Male,75,76636,4963.0184903528,4590.00972368168,4894.63881383225,NA,5712.466579910942
Tunisia,TUN,Male,80,49027,5822.43670484232,5293.96520490772,6002.48740413221,NA,7026.600030627998
Tunisia,TUN,Male,85,31310,7313.03669953314,6635.88034099486,8312.49162095035,NA,9693.68874739289
Turkey,TUR,Female,0,3210418,4843.91443168544,6177.26795614569,NA,NA,4292.9787487140875
Turkey,TUR,Female,5,3349383,474.159517016122,574.437361367621,NA,NA,1207.4128075306762
Turkey,TUR,Female,10,3311135,572.28055708058,617.830111686757,NA,NA,1100.5085185132978
Turkey,TUR,Female,15,3332948,820.821066365704,825.495416785483,NA,NA,1101.220007590396
Turkey,TUR,Female,20,3320753,893.942874602341,876.12029215781,NA,NA,1289.4152116492426
Turkey,TUR,Female,25,3159473,913.717569725455,898.849828039262,NA,NA,1577.1758636576992
Turkey,TUR,Female,30,3176459,1213.99686445338,1176.77006222611,NA,NA,1908.842668779887
Turkey,TUR,Female,35,3191500,1856.8252378662,1774.97012019707,NA,NA,2290.867780010555
Turkey,TUR,Female,40,3030868,2965.70210274736,2767.8375739278,NA,NA,2670.7769897437897
Turkey,TUR,Female,45,2776683,4182.07176492713,3890.88327861593,NA,NA,3247.4560350901115
Turkey,TUR,Female,50,2439491,6188.92629003404,5725.77672068228,NA,NA,4119.986348041875
Turkey,TUR,Female,55,2163508,8697.60139710323,8205.36245320439,NA,NA,5688.480172797093
Turkey,TUR,Female,60,1865429,12794.859743887,12092.1130889328,NA,NA,8203.362620754886
Turkey,TUR,Female,65,1533573,18544.6867698054,17741.4359161956,NA,NA,12213.456381706665
Turkey,TUR,Female,70,1108614,25477.625374905,24046.815801855,NA,NA,18646.117200340053
Turkey,TUR,Female,75,799192,34209.6693832738,32008.3523246947,NA,NA,30044.489681160554
Turkey,TUR,Female,80,521526,41816.219794675,37777.5217956961,NA,NA,43460.82230554233
Turkey,TUR,Female,85,411989,70226.7436214988,62224.1707969202,NA,NA,97039.87615294768
Turkey,TUR,Male,0,3356730,5557.99070670025,7369.53542920006,NA,NA,5692.840928724018
Turkey,TUR,Male,5,3502739,523.925489729687,670.521308502852,NA,NA,1595.688253030004
Turkey,TUR,Male,10,3462103,746.398968954526,849.258113388819,NA,NA,1350.3127652778162
Turkey,TUR,Male,15,3488963,1458.97227947019,1531.1441898324,NA,NA,1926.3272636425443
Turkey,TUR,Male,20,3449266,1940.70430678722,1957.83956797058,NA,NA,2969.9201815066485
Turkey,TUR,Male,25,3244671,2029.35051367829,2052.89035438392,NA,NA,3474.328029541717
Turkey,TUR,Male,30,3218521,2372.45975984379,2355.606445896,NA,NA,4138.299871081231
Turkey,TUR,Male,35,3188251,3460.55721585975,3331.94332807658,NA,NA,4861.968867517773
Turkey,TUR,Male,40,2977206,5505.95875602316,5055.25541217944,NA,NA,5561.170421530737
Turkey,TUR,Male,45,2661822,8587.72089788362,7707.3789852562,NA,NA,6381.709336186043
Turkey,TUR,Male,50,2315977,13711.4387953322,12045.620856448,NA,NA,7597.673031925391
Turkey,TUR,Male,55,1989447,19222.6041186211,16771.2979983464,NA,NA,10105.648931809452
Turkey,TUR,Male,60,1580771,25598.6227352339,22039.384519234,NA,NA,13704.343436243997
Turkey,TUR,Male,65,1212619,29878.232165808,25773.2273681235,NA,NA,18921.46430865297
Turkey,TUR,Male,70,861882,34765.268890942,29924.4671486542,NA,NA,27215.489394117303
Turkey,TUR,Male,75,583891,36603.2579608338,31314.0683195885,NA,NA,38468.50689706531
Turkey,TUR,Male,80,355837,32234.2646822219,26564.6284810868,NA,NA,47506.61501338797
Turkey,TUR,Male,85,185429,35476.0190887138,29154.7624108505,NA,NA,54791.959268477345
United Republic of Tanzania,TZA,Female,0,4813932,41691.4181890769,48889.3449455163,NA,NA,42233.67291853223
United Republic of Tanzania,TZA,Female,5,4262107,5738.46715424375,6642.21186333806,NA,NA,4780.494252723874
United Republic of Tanzania,TZA,Female,10,3785386,2182.06897239118,2359.50024805205,NA,NA,3100.3749008281034
United Republic of Tanzania,TZA,Female,15,3192431,2954.88111387729,2991.54643100333,NA,NA,3831.2914306373164
United Republic of Tanzania,TZA,Female,20,2622051,3535.09458440564,3450.74308121999,NA,NA,4620.300811450253
United Republic of Tanzania,TZA,Female,25,2289014,4249.08535210398,4055.71644579115,NA,NA,5214.060071784489
United Republic of Tanzania,TZA,Female,30,1956286,5050.06706293946,4686.72136649703,NA,NA,5399.76842499246
United Republic of Tanzania,TZA,Female,35,1634573,5741.52940670528,5210.47627592783,NA,NA,5703.816993731861
United Republic of Tanzania,TZA,Female,40,1345482,6419.22789081524,5714.44720269623,NA,NA,6180.643427816734
United Republic of Tanzania,TZA,Female,45,1072698,6990.16709569538,6065.35257939241,NA,NA,6169.477213571544
United Republic of Tanzania,TZA,Female,50,841848,7977.4296129018,6698.44002458908,NA,NA,6900.725302362277
United Republic of Tanzania,TZA,Female,55,654836,8766.96053159652,7187.83327992202,NA,NA,7428.096187931129
United Republic of Tanzania,TZA,Female,60,503457,10366.9108777537,8441.51302337069,NA,NA,8883.819042628893
United Republic of Tanzania,TZA,Female,65,369649,11382.1689096299,9348.45243910473,NA,NA,10786.675013559492
United Republic of Tanzania,TZA,Female,70,271826,13445.5768384873,11222.7244808054,NA,NA,13189.909334862246
United Republic of Tanzania,TZA,Female,75,162150,12172.3953950604,10334.5277854884,NA,NA,12923.605398207765
United Republic of Tanzania,TZA,Female,80,77358,9243.55389492762,7921.92316292145,NA,NA,10920.418045455443
United Republic of Tanzania,TZA,Female,85,28021,5950.43749643103,5194.85734224699,NA,NA,8589.059667016556
United Republic of Tanzania,TZA,Male,0,4924670,50602.0375997789,58439.8022602265,NA,NA,48309.87227199666
United Republic of Tanzania,TZA,Male,5,4361607,6511.61165789613,7439.81874330622,NA,NA,5545.445804625221
United Republic of Tanzania,TZA,Male,10,3869194,2730.44992950545,3005.08284019339,NA,NA,3417.1787658031526
United Republic of Tanzania,TZA,Male,15,3242031,3951.71170369299,4179.62665299247,NA,NA,5035.984130237144
United Republic of Tanzania,TZA,Male,20,2640504,4645.53443749241,4734.61942978494,NA,NA,6260.522796790962
United Republic of Tanzania,TZA,Male,25,2294680,5339.34282834151,5286.48841984125,NA,NA,6188.859486461933
United Republic of Tanzania,TZA,Male,30,1946604,6186.80450577638,5945.60742117264,NA,NA,6311.963209864581
United Republic of Tanzania,TZA,Male,35,1624465,7300.39979522635,6818.18518280884,NA,NA,6751.306410045804
United Republic of Tanzania,TZA,Male,40,1339311,8799.98274976181,7972.94501294553,NA,NA,7385.847176602473
United Republic of Tanzania,TZA,Male,45,1063236,9569.29076136747,8482.12225094087,NA,NA,7968.4124203474075
United Republic of Tanzania,TZA,Male,50,818935,10531.2499486314,9202.67572475023,NA,NA,9250.65126262616
United Republic of Tanzania,TZA,Male,55,611016,11038.4187090291,9451.53740139826,NA,NA,9623.492111853011
United Republic of Tanzania,TZA,Male,60,444732,12385.869733014,10364.7243906046,NA,NA,10923.896076381865
United Republic of Tanzania,TZA,Male,65,304962,12524.6990442535,10357.4355548869,NA,NA,11935.376050950816
United Republic of Tanzania,TZA,Male,70,200387,12525.2659052644,10416.7875028741,NA,NA,12667.893347983796
United Republic of Tanzania,TZA,Male,75,106873,9856.55698006353,8224.93047632972,NA,NA,11101.044546634686
United Republic of Tanzania,TZA,Male,80,44498,6397.05006197581,5298.98356678592,NA,NA,7873.400954961674
United Republic of Tanzania,TZA,Male,85,13403,3423.43720514465,2909.28671361758,NA,NA,4769.798672998129
Uganda,UGA,Female,0,3857588,29264.6081272249,34133.7387641178,NA,NA,34499.98167270966
Uganda,UGA,Female,5,3498879,4880.51315983721,5569.11126682123,NA,NA,3056.67556715743
Uganda,UGA,Female,10,3072370,2627.5061057868,2795.09919885329,NA,NA,2067.0052488318643
Uganda,UGA,Female,15,2620836,2692.21391176471,2683.33740516093,NA,NA,2792.8049896317348
Uganda,UGA,Female,20,2204507,3035.58399604258,2934.2742626966,NA,NA,3932.9058438096763
Uganda,UGA,Female,25,1831057,3482.94210637777,3279.0488526721,NA,NA,4853.14731132974
Uganda,UGA,Female,30,1483160,3882.94991257735,3558.453336903,NA,NA,5077.666197461097
Uganda,UGA,Female,35,1174826,4009.49694756903,3579.54046778835,NA,NA,5296.547196101591
Uganda,UGA,Female,40,919352,4156.94065724499,3658.61720860842,NA,NA,5210.568966581037
Uganda,UGA,Female,45,705745,4280.22624821457,3653.34542588708,NA,NA,4913.314959915894
Uganda,UGA,Female,50,550341,4962.30662277932,4104.61002683359,NA,NA,5099.759071657733
Uganda,UGA,Female,55,416791,5327.62009522488,4288.06806553615,NA,NA,5041.322989518361
Uganda,UGA,Female,60,312644,6164.77659937627,4955.47575805751,NA,NA,5563.332376712701
Uganda,UGA,Female,65,234344,6990.42255712803,5648.18800764129,NA,NA,6514.838069343699
Uganda,UGA,Female,70,156616,7527.0732281049,6188.01855830628,NA,NA,6999.245017036665
Uganda,UGA,Female,75,94367,7065.28507722251,5899.12486517697,NA,NA,6843.103525138878
Uganda,UGA,Female,80,42317,5033.91148378783,4266.98093465079,NA,NA,5426.388588065511
Uganda,UGA,Female,85,18671,4177.64382540134,3610.11680757211,NA,NA,5446.520107697457
Uganda,UGA,Male,0,3938451,37866.2644017906,43285.5535683602,NA,NA,40645.96710399082
Uganda,UGA,Male,5,3561034,6210.52880888543,6967.18804452,NA,NA,4342.1356330964045
Uganda,UGA,Male,10,3119806,3829.71597449598,4146.78428860429,NA,NA,2826.8515584218453
Uganda,UGA,Male,15,2636412,4196.63025864133,4370.30787598901,NA,NA,4133.574293878434
Uganda,UGA,Male,20,2123674,4459.53833511226,4486.28709585845,NA,NA,5107.61069717521
Uganda,UGA,Male,25,1713437,4558.45162890799,4445.16719063201,NA,NA,5077.352637480864
Uganda,UGA,Male,30,1365364,5070.03147647881,4831.06168583393,NA,NA,5189.489093073982
Uganda,UGA,Male,35,1077750,5842.64718446876,5396.19679356134,NA,NA,5534.997127564949
Uganda,UGA,Male,40,846052,6805.06348925967,6112.10488711901,NA,NA,5765.914168174886
Uganda,UGA,Male,45,662255,7477.26051810425,6562.31513152126,NA,NA,6084.7461665691635
Uganda,UGA,Male,50,515252,8365.02133173291,7291.92986015441,NA,NA,6805.885614294467
Uganda,UGA,Male,55,370051,8489.9620909951,7237.1033198525,NA,NA,6592.643322928145
Uganda,UGA,Male,60,255090,8804.15202699175,7350.97382663339,NA,NA,6856.815575823908
Uganda,UGA,Male,65,172247,8669.2327870022,7140.10251777988,NA,NA,7128.669038947313
Uganda,UGA,Male,70,104873,7822.6554056002,6518.03215666202,NA,NA,6819.52652977522
Uganda,UGA,Male,75,56142,6109.53671483848,5090.43339572375,NA,NA,5864.3938235399555
Uganda,UGA,Male,80,21328,3499.94101708662,2897.37178364724,NA,NA,3710.3902863515355
Uganda,UGA,Male,85,7371,2198.58949374917,1871.48286607491,NA,NA,2715.1532360186793
Ukraine,UKR,Female,0,1026310,1338.4325539731,1486.68066615016,1073.11482094593,NA,1119.9095640528167
Ukraine,UKR,Female,5,1201003,150.631320990498,166.158427393254,145.015516344044,NA,155.85877504399605
Ukraine,UKR,Female,10,1166308,150.334861538717,159.356620423939,144.015409334775,NA,170.97056698320094
Ukraine,UKR,Female,15,958718,264.600917417044,267.213845223069,269.028785493434,NA,250.1915991976924
Ukraine,UKR,Female,20,1045248,366.844915983168,361.467456083569,316.03381492909,NA,426.3295917272308
Ukraine,UKR,Female,25,1343703,842.71023525039,823.990329996953,730.078116766569,NA,938.7606383139894
Ukraine,UKR,Female,30,1759947,1774.9352353889701,1710.16860942764,1759.18822930465,NA,1989.5647514348257
Ukraine,UKR,Female,35,1795255,2812.56233898138,2700.31736681784,2635.28196942453,NA,2846.534930547278
Ukraine,UKR,Female,40,1710174,4132.33105405004,3983.91551059847,3807.40738428812,NA,3579.9961382247684
Ukraine,UKR,Female,45,1595651,5094.69041636308,4955.60222050054,5335.57089445157,NA,4352.528579828539
Ukraine,UKR,Female,50,1503996,6625.32478420934,6478.23529491708,6834.73130134621,NA,6075.741540121068
Ukraine,UKR,Female,55,1723704,10424.6328506103,10227.0026217193,11263.2051383906,NA,10713.91341059871
Ukraine,UKR,Female,60,1701998,16595.4791482487,15922.0584284553,17868.9119346141,NA,16627.93415704379
Ukraine,UKR,Female,65,1612778,25865.2348466474,24356.2990704052,25360.7135410502,NA,24640.45666172701
Ukraine,UKR,Female,70,1135678,29687.3413245995,27671.6941245911,32981.5289516821,NA,30664.108289924614
Ukraine,UKR,Female,75,837583,45039.6507071894,42169.2598363299,41397.429434683,NA,44353.99619459013
Ukraine,UKR,Female,80,867345,75705.8900885966,70472.5503223573,75600.0890446829,NA,75539.50158638875
Ukraine,UKR,Female,85,485212,83850.4155561499,77912.7554600775,83581.9430856609,NA,92538.60721300772
Ukraine,UKR,Male,0,1087540,1712.73352964594,1922.96799889619,1315.14071718909,NA,1546.3057557612415
Ukraine,UKR,Male,5,1274658,183.868516841119,205.997582499238,195.020866807508,NA,253.98351179295406
Ukraine,UKR,Male,10,1237435,252.29412158373,268.18553193297,229.024505122664,NA,302.43396005869334
Ukraine,UKR,Male,15,1021056,660.106647860229,667.54876970272,663.070947145528,NA,548.7978530405832
Ukraine,UKR,Male,20,1100799,1309.90025816179,1293.31501087965,1148.12284664112,NA,1279.5592115222064
Ukraine,UKR,Male,25,1408741,2741.27476702683,2700.31736681784,2365.25307692183,NA,2719.3276828018297
Ukraine,UKR,Male,30,1824887,5869.12022158017,5745.58351565093,5269.5638318398,NA,5902.257794496854
Ukraine,UKR,Male,35,1828869,8686.55770291608,8518.77738571143,7973.85318490391,NA,7984.32208617991
Ukraine,UKR,Male,40,1627017,11310.0327324379,11144.2748758668,10701.1449991812,NA,9236.81754800377
Ukraine,UKR,Male,45,1473562,13762.032342668,13547.2561094546,13539.4486914874,NA,11856.646017370993
Ukraine,UKR,Male,50,1298962,17682.0539682928,17267.844521669602,17211.8416295242,NA,15877.570557769772
Ukraine,UKR,Male,55,1380075,26507.718714654002,25761.3580529236,25871.7682227868,NA,25108.592391268103
Ukraine,UKR,Male,60,1225646,35026.4486026404,33391.0420990746,36212.8746986311,NA,33448.42568047667
Ukraine,UKR,Male,65,999434,40774.4471308292,37901.61180644,40058.2861492715,NA,36070.70657865061
Ukraine,UKR,Male,70,633399,36448.8303225074,33067.4704246773,38694.1401886282,NA,34502.2658690364
Ukraine,UKR,Male,75,376770,35953.6842193414,32468.9114113776,32305.456613416,NA,34864.99620051747
Ukraine,UKR,Male,80,319817,42318.04578065,37800.5563886102,42415.5383701191,NA,44042.90935024108
Ukraine,UKR,Male,85,144481,25117.1105080096,21998.0154254729,29562.1630869904,NA,34507.4810060888
Uruguay,URY,Female,0,115658,100.002298751158,141.39150380062,108.766723737312,NA,180.44118240338628
Uruguay,URY,Female,5,115718,9.63102176594936,14.038872717792101,13.9700379112144,NA,19.909461067405456
Uruguay,URY,Female,10,113959,11.1798484535326,15.0416493404915,14.9678977620154,NA,20.425599144998216
Uruguay,URY,Female,15,120242,39.9441500074519,48.1332778895728,47.8972728384493,NA,44.373472254809215
Uruguay,URY,Female,20,124869,51.8418365517071,59.1638207392665,60.8694508988626,NA,46.95337111145815
Uruguay,URY,Female,25,126815,66.063486914926,74.205470079758,74.8394888100771,NA,71.99962886172726
Uruguay,URY,Female,30,118842,78.6673757444473,88.2443427975501,103.777424483307,NA,90.48945510563277
Uruguay,URY,Female,35,110995,117.5437245926,132.366514196325,114.753882842118,NA,109.68056650743966
Uruguay,URY,Female,40,118233,171.321007100809,193.53588818099,188.595511801394,NA,188.6957944191282
Uruguay,URY,Female,45,111679,215.919981655048,244.677495938662,277.405038522685,NA,265.9399054437225
Uruguay,URY,Female,50,101540,306.729056705667,346.960711454004,323.306591659533,NA,352.6748485380377
Uruguay,URY,Female,55,101984,499.093896612079,559.549355466283,549.820777791366,NA,550.1082651193657
Uruguay,URY,Female,60,95541,777.122360961639,847.34624618102,802.279320044026,NA,805.4541607208679
Uruguay,URY,Female,65,81040,998.550153327131,1058.9321135706,1075.69291916351,NA,1079.0008388158383
Uruguay,URY,Female,70,70486,1426.32628803217,1489.12328470866,1416.96098813746,NA,1481.2483121787072
Uruguay,URY,Female,75,57744,1901.02461276093,1975.46994671788,1835.06426562309,NA,1882.9955321974442
Uruguay,URY,Female,80,46053,2640.34244255508,2742.59406308295,2502.63250580898,NA,2355.598814037222
Uruguay,URY,Female,85,63993,7091.93380565934,7392.46926254022,6817.37850067262,NA,6358.637967655841
Uruguay,URY,Male,0,120998,100.456885747388,176.4886855951,141.696098813746,NA,234.81551711640236
Uruguay,URY,Male,5,120696,6.94809812409501,13.0360960950926,9.97859850801026,NA,21.872746363580422
Uruguay,URY,Male,10,119355,14.9818423007281,24.0666389447864,23.9486364192247,NA,27.538043926295355
Uruguay,URY,Male,15,125373,88.6777783374214,119.330418101233,116.74960254372,NA,90.78851587106415
Uruguay,URY,Male,20,129196,199.683680554682,247.68582580676,252.45854225266,NA,148.5765170500558
Uruguay,URY,Male,25,130680,178.097858226309,219.608080371176,214.539867922221,NA,165.51070283334917
Uruguay,URY,Male,30,120774,170.46049984648,209.580314144181,219.529167176226,NA,165.1553232257113
Uruguay,URY,Male,35,110535,196.532584420534,244.677495938662,224.518466430231,NA,199.6316362144239
Uruguay,URY,Male,40,116131,261.884700266714,329.913508868113,312.330133300722,NA,326.2408786599821
Uruguay,URY,Male,45,108977,333.600133544199,422.168958156461,390.163201663202,NA,444.94280875032894
Uruguay,URY,Male,50,94801,469.026501146829,586.624324279168,517.889262565733,NA,612.6385097156614
Uruguay,URY,Male,55,92752,779.78768219574,954.64334480986,904.061024825731,NA,967.950862516672
Uruguay,URY,Male,60,83283,1199.71240986378,1386.84006919332,1336.13434022258,NA,1364.3146967657779
Uruguay,URY,Male,65,68057,1574.88825436268,1707.72858845713,1690.37458725694,NA,1757.7173638221414
Uruguay,URY,Male,70,53325,2122.35321286436,2199.08913357986,1966.78176592882,NA,2096.328149205943
Uruguay,URY,Male,75,38711,2369.3543192646,2413.68333083753,2227.22318698789,NA,2352.1004211480104
Uruguay,URY,Male,80,24278,2333.35900720203,2376.58059579766,2288.09263788676,NA,2291.4786701898843
Uruguay,URY,Male,85,20414,3762.78739776698,3845.64834805232,3472.55228078758,NA,3493.6016552288984
United States of America,USA,Female,0,9621269,9665.43866089807,11174.699437206,10094.0119472172,NA,10507.792324400123
United States of America,USA,Female,5,9798759,914.658182685076,1071.14994605342,963.889701594867,NA,1006.3291645947228
United States of America,USA,Female,10,10311974,1187.92668202836,1299.75510695392,1296.77944389825,NA,1229.4635207775782
United States of America,USA,Female,15,10408587,2903.47471789904,2972.86536751826,3298.09270061171,NA,3239.6396063838347
United States of America,USA,Female,20,10936013,5267.94086404913,5292.85835412419,5993.00906218416,NA,5851.7523839826745
United States of America,USA,Female,25,11690875,7905.15522881803,7811.50822727683,9113.22933332631,NA,8458.136268131248
